centers 0,score,MILLISEC
962.1021232390433,-706.5222946242453,38933
1006.3372155417173,-4448.0430787152745,38966
1016.41808380847,-4772.394535590258,39000
1016.6731201597695,-1059.8337229951424,39033
1069.611035401299,-6694.164738806487,39066
1088.4219958385645,-21798.79487397929,39100
1060.4680334947066,-21737.7496793498,39133
1022.3559759134563,-12555.292570222251,39166
992.1749420763754,-5442.421578704988,39200
976.3288981131423,-10839.413545888088,39233
973.2296002385594,-10420.726097469023,39266
988.9367769688912,-3190.255791908199,39300
988.5724487806275,-2344.567559367841,39333
982.8874657498758,-4153.148358933216,39366
979.5228168638965,-8240.256215087307,39400
976.0224119571261,-13103.256786970307,39433
971.008194993037,-11763.426281820794,39466
976.0172687230449,-10589.455772037252,39500
970.7633384838484,-3343.7032784656903,39533
964.6141341485105,-949.8610045971898,39566
972.0492895553019,-327.8933751634867,39600
997.9700090017672,-3647.3056650644653,39633
1025.9543195180502,-6135.6713112735815,39666
1044.5800918397656,-6312.158660134144,39700
1055.2469431062643,-6123.445324422307,39733
1138.106061769471,-13217.960817927898,39766
1227.2003522758341,-3427.4768703427444,39800
1243.710241475152,-21344.176249095934,39833
1088.814638515001,-30101.414777238588,39866
945.1758482101011,-17422.079801579395,39900
958.0668281563165,-11365.763932474896,39933
998.2391789466344,-28293.708079746597,39966
1000.436371483768,-41486.33306196174,40000
1015.4850342614683,-14812.725954923313,40033
977.4624092405985,-13782.192607823297,40066
927.2132653223989,-5164.80305087288,40100
904.1853301493746,-1278.4437133323702,40133
911.7473947046706,-3711.4412462288296,40166
944.1527268620287,-1640.141794977738,40200
959.7110382036889,-1556.6157499883325,40233
969.9621654501213,-949.9879765567857,40266
977.0895878805065,-3249.686277509201,40300
947.775322725186,-4478.688165848109,40333
951.5886077627054,-5485.6078811804555,40366
978.4553960196406,-7010.190000241459,40400
1033.1416901004995,-7288.240881417449,40433
1070.7670911351775,-1950.18270955205,40466
1204.6963581885566,-1980.4228361435228,40500
1291.7750510633762,-5357.087251059923,40533
1217.5942691020582,-26492.97924912243,40566
