center 0,center 1,score,MILLISEC
534.6779799334547,1055.8757637085375,-33494.11654866536,46066
658.7729333534387,1305.8483832359711,-113574.88912362298,46100
583.3867501723234,1783.4639964619546,-415801.04581803223,46133
628.3582567976739,1636.5039485010138,-349814.356423747,46166
448.61971552600346,1437.2572697099126,-368541.3236807566,46200
986.8460095858809,290.977006817424,-56113.623100416255,46233
302.59266724747835,687.9268428354203,-19010.35099715252,46266
161.74363520213598,693.2481518186687,-8051.98588639345,46300
188.0632744761419,474.59034967011286,-11932.819173245236,46333
145.36709895782678,376.64183015269737,-10230.083180209547,46366
204.60889266469684,448.3703826079506,-18972.804170106298,46400
261.664181797595,633.6607925380897,-5824.423856780631,46433
726.0640467617164,320.39841651255495,-72619.41878498948,46466
268.1274437990728,637.3672797729851,-15337.199787906273,46500
598.8960422321808,240.28276525995827,-44817.97723394511,46533
345.37580457315704,914.6042860166357,-19780.214461777716,46566
273.6471206304864,1026.9498527192065,-65094.01348257607,46600
514.1540469201447,188.06187000406825,-37315.31420805881,46633
591.2014881161658,236.23217822686397,-20867.117288075202,46666
288.14347168720315,1010.0735454322885,-81658.88480783155,46700
1089.4736894942478,669.7497515304451,-75071.97077430415,46733
654.1176948673315,1070.6592905517534,-98650.49089477758,46766
427.35030089500555,884.5219618879698,-82011.9588505581,46800
172.73852487007233,411.20865945349954,-4237.082858045993,46833
157.6151571126225,387.9626270660616,-7265.848993453294,46866
463.7026654642292,178.10350456971818,-3593.1010626913767,46900
176.19444016866836,472.80016920470746,-8116.07701459819,46933
107.50743591228617,317.3988027702688,-3891.604894262737,46966
89.18947019087621,248.7352860779361,-5708.230140666986,47000
331.96535963862254,148.96580436087277,-3796.7565244727234,47033
162.9103456800568,438.0787600420728,-4395.8770816175875,47066
213.27067305293036,619.8596615363836,-9747.480062200331,47100
268.46348901475733,609.272517023376,-14574.420264093033,47133
272.4262084620325,637.464508815981,-20224.84377200485,47166
350.1343128325988,754.0755930276487,-51423.8519089753,47200
337.2738593134373,718.986091659637,-16043.375295278775,47233
219.42106259271955,606.8063941653878,-12581.589162727401,47266
352.47606721121826,170.90145547667248,-1489.251161848036,47300
542.2999736733898,280.7783176506982,-16806.086119412183,47333
302.1921830409908,516.4782177166649,-11222.154775195666,47366
293.3483367191489,525.8402843182705,-9114.492852459054,47400
532.9563522205956,1154.5485353186884,-67418.9390700921,47433
871.1067871717826,416.9884311694756,-43801.192571403146,47466
533.8595543650163,1065.232721473742,-28320.699731308414,47500
571.2093878934484,1014.2309236649085,-74707.77251082896,47533
629.6895745248876,918.1909518268026,-15922.871170779166,47566
715.9795723725088,429.44844718144395,-6109.597530898774,47600
511.4093159015012,284.08463043586306,-19621.79146867445,47633
362.37862501150937,136.4372909019434,-7149.061223551187,47666
368.81562426154875,158.70929967837674,-8542.145187925787,47700
180.1176124025452,455.19666079618816,-18875.582809625943,47733
91.38212106844733,408.8749223201836,-4437.50959105474,47766
102.55851437460521,509.05012705472217,-33187.406695261336,47800
203.4762417708215,533.4361371387147,-10977.500853223773,47833
263.34836595564286,496.7979223852575,-1973.749238060616,47866
558.5639657092947,303.7708756649872,-15654.35771539225,47900
298.4191947004836,94.59915433025816,-5826.936937259368,47933
204.56545835402363,104.31203190428226,-4376.892993632884,47966
105.66369068210908,292.50968053378335,-13741.629324943184,48000
97.79211377666684,188.15819465676196,-4540.0950162905,48033
113.08485236276597,20.445048300260865,-1543.2646643656933,48066
184.01107424338946,56.991227395100026,-1007.698223175268,48100
214.6076037705245,523.5093122380919,-18232.305615494228,48133
306.9418684808803,100.14580771599958,-3480.7025142180446,48166
201.6228322777327,96.9455830367744,-1307.1287975901678,48200
81.00747642504639,156.59182609574486,-1378.155052982208,48233
102.1910880048567,187.4379897459424,-2740.9261295345323,48266
118.6170940201996,203.82672135933475,-4196.972992118579,48300
91.90182366507867,540.5709944123898,-8038.219228131146,48333
503.5444369665899,129.63366821255386,-8738.448263030024,48366
155.53214969932935,357.1246281062117,-639.001639621616,48400
118.19274195883975,213.71445912874884,-451.6871633660413,48433
268.91345532825414,125.0773071780319,-4589.108774114899,48466
209.26694728992368,444.5604570809239,-16488.37908782519,48500
184.16246248641374,413.73837974818593,-7823.66847951257,48533
340.58862474749003,169.35454916811153,-14857.239429971707,48566
274.326034221588,75.86191586663912,-3455.6202868543455,48600
197.7214986979882,60.440052945046304,-1809.8358104857948,48633
113.7911745025007,188.05259945791607,-645.1454902654882,48666
58.02700139309214,101.94883673055813,-430.4707065502554,48700
81.1946718316035,41.43669871020132,-805.7010646328475,48733
107.075699253381,77.85073961598218,-119.37628253263446,48766
131.05619382093087,34.02939905434711,-1194.0962446824078,48800
50.95780684160894,145.87711870887964,-1053.2025553728497,48833
82.40205912710667,183.54835875049386,-1024.602606451266,48866
193.75499993548553,88.09029058300098,-404.4028200098031,48900
62.65499072469526,119.76588327239222,-175.322819832495,48933
163.94335641597303,58.19955711978829,-3370.350763316707,48966
100.62452557717394,209.01196138020427,-1429.8194094746673,49000
176.67523861371416,79.71252234839073,-867.40774407613,49033
138.11887968658928,256.2703407236655,-6525.550153117207,49066
157.34622849849424,86.75252157718529,-1533.657509198543,49100
239.12130812623116,54.20286155459371,-1990.199197174188,49133
50.277963280513475,82.67533636726868,-283.6190864036199,49166
