centers 0,centers 1,centers 2,centers 3,centers 4,centers 5,centers 6,centers 7,centers 8,score,MILLISEC
1.6056012587308421,-0.345456906694595,0.16951661287838696,1.0206562047488614,0.4620017906782078,-0.6670428764112304,-0.06869105579247452,1.210624330191624,-0.49188664201629445,0.0011397285081916268,68933
0.6417257086938921,-0.44363722021092095,0.23779908315412165,-0.16219204331821488,-0.6652000222836278,0.012680389158906723,0.31621901495193927,-0.5337914707820706,-0.28830377669455676,0.0007513430990496842,68966
0.19089386152878626,-0.4247759753956835,-0.11220691059612535,0.5436179577959639,-0.7675473343802565,0.006730444558272378,-0.23872357014276085,0.34652765578259,-0.6257247582087808,0.0013217805450454745,68999
-0.3759229199888834,0.09300420756404054,-0.6072492274318712,-0.1695659905582453,-0.7546095042307752,-0.4956940082504073,0.23649590865815182,-0.2888651667054764,-0.8709628892102065,0.0008047140919483924,69033
0.02226760023598037,-0.958743315140388,-0.39331384894480126,0.21272099055699192,-1.3415321600534824,-0.5410554260983415,-0.7998003656963496,-0.1188958478169483,-0.2841186069491579,0.000638588510948013,69066
-0.6549162784195871,-0.14337438656094326,-1.008439301717949,0.41046708587515507,0.10481680170223914,-0.38289171864256233,-1.2036772806923781,-0.5441518694877135,-0.8416957169696007,0.0024039345717078307,69099
-0.4239013438950549,-0.020820848703164318,-1.2642064357624767,0.20594772688715923,-0.1769757736271382,0.0658404341415143,-0.613072754852167,-1.1551366688128641,-0.27597378503269354,0.0008319976646645312,69133
0.2338127692558138,3.7399145946995684,-0.7130577749877812,-0.12396698885398448,-0.47069205253818835,0.06826986709514962,0.48518918269896194,-0.892285909437663,-0.010780163793032928,0.0013891448320285387,69166
-0.671386090333097,0.031469535531078244,0.4783365235752909,-0.11279316466299275,0.16951673162126127,-0.8238450081657404,0.7048112168550628,0.3881166353074012,-0.2520639721119682,0.0006246578628575402,69199
0.3032048965587404,-0.5435541988522649,0.9153426341701155,-0.11225039978671378,-0.76325378638687,0.14970976295643434,0.4433748456401607,-0.33699170696432373,0.7376459891233272,0.0024405400850571373,69233
-0.3627001573433972,1.0292988271968646,2.4394685856073255,0.06717543354867905,-1.3604205151240414,0.5185637030149571,-0.5821079447103743,0.6941793182542713,0.36145651779809795,0.0028971915347140655,69266
-0.2018639525225745,0.5796764753609753,-1.0511409080117335,0.09494606992856428,-1.6339953783120562,-0.5042371987809449,0.9892898237525308,-0.30149271436424435,0.44112911616828543,0.001710185304289344,69299
