centers 0,score,MILLISEC
894.964506129037,-26615.663846044998,50633
1033.4103241461764,-14697.509740471412,50666
1074.70469307535,-15478.113409089092,50699
991.4558487719902,-9803.499679062452,50733
910.8213131828951,-43352.677258932774,50766
923.5913843506365,-106858.7737663741,50799
927.8810265195407,-149894.00312521722,50833
928.2310655166073,-119135.44504952,50866
974.4151609945072,-55974.470120242404,50899
1002.8270055145363,-23739.9850537404,50933
955.3767733623318,-36303.10459889804,50966
926.6859306293194,-43608.92986836166,50999
937.1679669803596,-3479.0083294983096,51033
1084.0360432061238,-338950.285150053,51066
1265.8588202634155,-544189.2358065693,51099
1211.2885213322581,-173260.59044355954,51133
1102.3277210329552,-52658.97721145638,51166
1079.7681665389184,-24629.532645913358,51199
1206.4777563329442,-15764.117369125406,51233
1373.1250789771125,-97354.58742049307,51266
1154.4893770198191,-109129.39174195041,51299
1046.055868210487,-18888.602912022317,51333
1045.8791279447123,-17591.248648040153,51366
991.9985295767119,-42503.58658820699,51399
991.7608842658556,-26320.742201041154,51433
1083.0801928004046,-17546.47981719268,51466
1094.286661522738,-38851.51206710178,51499
1087.5967340700058,-28438.72020128502,51533
1077.0399421734778,-19996.8148147571,51566
1037.865408735789,-9284.966748468001,51599
996.0155845739145,-1837.7764294174679,51633
969.5250617411256,-1073.773279333313,51666
938.5401575030421,-3647.863770824719,51699
900.0506457119793,-7762.175767245681,51733
875.0248789468357,-13573.306120377558,51766
862.660131588642,-13476.486837334156,51799
854.2116782023368,-18156.044113737655,51833
914.6073374992255,-29895.090962888647,51866
1007.5537572495899,-33497.131261172806,51899
1102.6237832641145,-23533.962901654224,51933
1168.7137816763084,-133336.4825993101,51966
1188.2892014487998,-189853.8686008697,51999
1174.5074681877106,-51704.03585646931,52033
1301.6245582657284,-32427.546597735996,52066
1401.7012223257432,-26009.416652587253,52099
1241.0419211407207,-12070.749856747383,52133
1021.6971997769543,-11819.159839651053,52166
862.3380799326497,-24366.179490355404,52199
822.4586101543615,-33443.17291477959,52233
915.5919863648533,-21857.572522311904,52266
1040.0294299860889,-17517.923814053953,52299
1153.8177598821594,-18583.884902578324,52333
1180.5660577250549,-49519.91673761242,52366
1115.1077243319312,-62197.81567630955,52399
1042.8003814955418,-51017.82176376303,52433
992.1176824034105,-27006.52131242701,52466
1004.2033849443997,-5981.808331049148,52499
1024.927929268991,-5895.699021890702,52533
1021.1303140382162,-7738.408761070519,52566
1003.6631555033434,-6578.3514253577705,52599
989.3347234353856,-5745.025025145077,52633
978.6989568692107,-1385.7591155938635,52666
975.2902722837847,-1433.4239431052065,52699
976.6096222578983,-7043.228566425376,52733
989.389171950861,-18918.33213194704,52766
949.2122392450849,-86965.62433665853,52799
999.1789008272756,-48759.62070798627,52833
1006.7791537146193,-46604.67822837435,52866
1010.17838764812,-48155.12564322318,52899
1073.906856317391,-73661.31977249387,52933
1357.2780070684948,-60014.0576408734,52966
1406.3086016383195,-173784.58479037095,52999
1303.6236969124893,-133728.2842410709,53033
1302.1029217678763,-109328.90561779929,53066
1147.4308760659903,-72190.9232521688,53099
1011.5130328325815,-78668.92204916365,53133
910.8960010397846,-24805.376448644045,53166
929.0523138061454,-45997.99105723753,53199
971.8514053801165,-55289.22930346296,53233
