center 0,score,MILLISEC
1038.675295048278,-94988.1572818621,194031
1039.2827589805224,-93681.73442916598,194065
1037.6922271129235,-90989.20894710443,194098
1037.799667145399,-92134.25436449394,194131
1038.3315903451628,-93531.54245642498,194165
1039.1895019109595,-92704.89559025965,194198
1039.4413843210932,-89516.04280324792,194231
1041.5341418746107,-88799.15654759221,194265
1043.4482150441618,-87023.1126057627,194298
1045.0204008331445,-85023.80921266822,194331
1047.4316978288962,-83450.1919163787,194365
1048.8484998193705,-79709.1221332803,194398
1049.905210649072,-78234.24325963976,194431
1051.1916062575442,-78192.03466842053,194465
1051.3434292492402,-76882.96887224,194498
1052.7065250865826,-76036.86020066089,194531
1052.0168428326058,-76606.81198258197,194565
1051.963724695015,-76301.60962895514,194598
1052.2458372373649,-75406.4900831841,194631
1052.7924907813895,-75758.85677159137,194665
1052.247806543635,-75314.76812054348,194698
1051.6324620531932,-75159.82377969565,194731
1052.1828242804086,-76273.52144651444,194765
1051.429401076981,-75831.07275450451,194798
1051.817522907665,-73867.49252191719,194831
1051.4220207724068,-76988.67117434312,194865
1050.3125514680005,-75164.72114389364,194898
1050.592201695018,-75202.12868807284,194931
1050.1409648988747,-75386.76920630215,194965
1050.0878100688572,-74172.95572395773,194998
1050.21844979451,-74542.03855608072,195031
1050.261958907192,-76298.08836214071,195065
1050.3158436096148,-75290.14331311604,195098
1050.2618625127943,-75332.10075578242,195131
1050.686275262357,-75664.75487657351,195165
1050.7367580491657,-76333.3264216454,195198
1049.9220548466346,-75924.39373310137,195231
1050.4440335752624,-75632.6616306649,195265
1050.1501565727983,-75453.2432506359,195298
1050.502893549503,-75487.35322060823,195331
1050.530169649712,-76563.8132787379,195365
1050.0984291206955,-77620.44579123697,195398
1049.432790112953,-77787.09517871463,195431
1049.3249762436633,-77982.47115617809,195465
1049.2056907334595,-77193.09266262103,195498
1050.4348162966926,-77446.48355866803,195531
1050.1023423751092,-77379.35269154429,195565
1050.2377112057543,-77149.74980649236,195598
1050.8627799299347,-79348.08878964724,195631
1047.138290602891,-79626.00176627649,195665
1041.056786957404,-77208.83164963158,195698
1037.1727987466165,-77454.92770055277,195731
1035.0932395706905,-78410.92697526528,195765
1034.9061423611352,-77796.3825159689,195798
1034.0654615363055,-75487.10628853716,195831
1037.1208587105732,-75441.6221372169,195865
1039.1194947694312,-76701.37795061032,195898
1041.5111145809813,-77074.9910214113,195931
1045.069703559341,-83151.57351195616,195965
1050.4209337409134,-94042.30979433854,195998
1059.3911330167987,-115422.13642691803,196031
1065.4852347542005,-121575.07260393005,196065
1066.9141604788347,-125678.8708487165,196098
1068.934646255804,-131318.6101698969,196131
1067.9475842320255,-126790.786664904,196165
1060.7660505796005,-104340.92968878265,196198
1048.6250774223108,-75267.23500526274,196231
1033.1616461272395,-50282.06485826349,196265
1026.8976365759177,-42984.21997397373,196298
1014.0394832595426,-31678.6319535992,196331
1009.764285297575,-29810.440687387345,196365
996.1831736034135,-23719.42314715684,196398
992.068026380695,-24109.155165563494,196431
994.6229306643029,-25738.128983766273,196465
998.4360010995896,-25464.7585413012,196498
1002.4848187023698,-24466.94135638388,196531
1009.7900780707996,-23843.99114884143,196565
1013.2313356155113,-21366.302634035896,196598
1015.8853885016982,-19505.387143768225,196631
1020.5166760553458,-19591.569464742337,196665
1023.9142751079153,-20485.786151161567,196698
1030.8264448623922,-24074.20286180674,196731
1035.6779661279252,-28168.752385622312,196765
1037.5925169238442,-28620.844118210625,196798
1043.4834572042603,-30563.37270522303,196831
1051.4122652583137,-34398.24232190598,196865
1061.7656937749746,-40444.057612734476,196898
1070.6415239940814,-46781.635498154996,196931
1077.1550147920163,-47677.37054205446,196965
1075.6001584814967,-47726.49537289604,196998
1074.8825050575522,-48973.001606007165,197031
1066.3945649801963,-53412.15890348961,197065
1061.4610353634282,-53844.35202599482,197098
1058.5931145079148,-49795.08958216295,197131
1053.8400096980909,-50760.169797639785,197165
1050.4564397940915,-50406.340475610996,197198
1048.5630873999373,-47889.258711556686,197231
1048.059855205438,-46540.69953378189,197265
1045.9283090574972,-46367.86156062349,197298
1046.6020874189624,-44482.35305135406,197331
1047.0353288955366,-44152.100223078276,197365
1048.3250051765679,-40895.417607745,197398
1050.8098378913528,-39423.422953743226,197431
1052.9019075370952,-39583.86552373086,197465
1053.8347945357118,-37574.12912936958,197498
1055.9104909463165,-37018.17554754415,197531
1058.642938214029,-36606.646847836884,197565
1058.9330390024425,-34542.09454525954,197598
1059.787707133543,-34227.07904313782,197631
1059.9486850935223,-33849.92484256641,197665
1059.62238828613,-34704.97121398987,197698
1058.6932489953563,-31661.022658283,197731
1059.8152130737694,-31199.57068700383,197765
1057.5905429419051,-32549.2173992315,197798
1053.9547271963652,-34822.16510217653,197831
1055.91419116955,-36944.10443377691,197865
1058.9926050526456,-36103.3122190561,197898
1062.2739775912355,-37726.98266247529,197931
1064.6159294417657,-42894.61389422773,197965
1063.4042837872692,-45183.64611442591,197998
1060.2250790511587,-46219.90875482092,198031
1054.599404218165,-46475.483113455695,198065
1049.6362127664934,-43640.104246062234,198098
1046.8517667461826,-41785.89230198063,198131
1044.902270521786,-42377.225292081595,198165
1042.7447780583968,-41059.639159724575,198198
1042.5709796499764,-42105.76195844357,198231
1043.486262080505,-42683.10424627757,198265
1041.8280911796492,-40668.14214484358,198298
1041.7483723763114,-39430.64325653071,198331
1042.6323284650814,-39322.13819741362,198365
1042.8930971167415,-37716.93993125326,198398
1044.4035058585282,-36657.58475207602,198431
1043.4630526518504,-35133.28875240903,198465
1043.9648744807298,-30882.70425216989,198498
1045.1208620243187,-28407.918807725546,198531
1049.4961850242541,-28688.78809768232,198565
1049.8102834374286,-27857.843945130488,198598
1049.5678809724116,-28406.316155408895,198631
1048.6877198581067,-30001.331094026085,198665
1048.3892428179313,-30329.97771822254,198698
1048.3769594746511,-30579.75421342959,198731
1047.2164273034882,-31086.771928590864,198765
1046.5752176336946,-31912.569174923243,198798
1046.0698961141234,-32218.862218935777,198831
1045.9866164279488,-32587.9912680568,198865
1046.7069085042017,-30923.238447882926,198898
1048.8940172276643,-30437.70312006039,198931
1049.4884926796692,-29993.518664779687,198965
1049.3828781596096,-28514.875127269603,198998
1049.6815023225936,-27482.718408913635,199031
1049.5819313534378,-27022.846881938432,199065
1048.9653507342603,-26632.464794751402,199098
1049.631267485632,-25809.0115825283,199131
1049.3023092264755,-26221.31925993022,199165
1049.738742194794,-26641.86567645994,199198
1045.761641320256,-25765.947715820985,199231
1046.9615567494045,-26319.49344431735,199265
1046.7382487771697,-24613.192734518518,199298
1047.8214949889152,-24289.573195972225,199331
1047.085988510834,-24253.66332144795,199365
1046.5731716326015,-23999.982094386818,199398
1047.3068927867507,-24053.36160680771,199431
1047.9642302691655,-23222.8603817769,199465
1045.390627398397,-22640.18073792883,199498
1045.9164615853222,-21641.77692419585,199531
1045.1137459382817,-22375.290254264364,199565
1045.5966733079742,-22393.983836487023,199598
1045.408292523409,-20191.509616452895,199631
1045.481959490895,-20198.36189539427,199665
1044.751057913748,-18499.13494052174,199698
1045.1772783719937,-18220.283874559875,199731
1044.3729277068435,-17442.939365181337,199765
1044.8535219312203,-17953.58853962637,199798
1045.7606041972613,-17222.79354489634,199831
1045.8541957402283,-18345.00626280058,199865
1044.2591870130832,-17734.751693871527,199898
1045.8455992216145,-18080.912943909876,199931
1045.5659680446283,-19020.03233449634,199965
1045.1528407332783,-18930.69753579428,199998
1044.9054224517338,-18981.290654818753,200031
1045.299500028812,-20349.776197580162,200065
1044.7848799783894,-19268.772842712013,200098
1044.3541078658018,-19592.48691912567,200131
1043.7336521060092,-19471.317307261594,200165
1042.2391922151098,-18668.33105397672,200198
1044.714426010247,-18166.840430400378,200231
1045.1543519870131,-18817.902613033577,200265
1045.8482869340942,-19981.803585102072,200298
1045.851815844033,-18926.8964786961,200331
1046.9004049417808,-19178.710663675225,200365
1046.6611436815547,-18655.25153610039,200398
1046.8447161722806,-18638.701110885937,200431
1046.9339076299384,-19538.965273537717,200465
1046.7730555257606,-19180.851126313442,200498
1046.3920718091945,-19731.160274308757,200531
1046.2167243524411,-20705.828426241373,200565
1045.2736379454784,-20659.10908112404,200598
1046.2042568122126,-20037.265140028416,200631
1046.636613474207,-20270.996676215473,200665
1045.786880779255,-19268.999949981982,200698
1047.7798952583487,-18983.4554620193,200731
1047.4427832999495,-19333.078564275653,200765
1047.730751824474,-19221.358406610485,200798
1046.9672800886785,-19302.572118572203,200831
1047.5305912130125,-20121.302364583404,200865
1048.145408602307,-19145.012129515286,200898
1048.297027536435,-19317.71029137284,200931
1049.0620458407302,-19580.119882308394,200965
1047.316805918682,-19000.540201450036,200998
1048.3126553751943,-19364.882901045676,201031
1048.7568507792398,-20350.33971805566,201065
1048.8689281975915,-19628.857308178583,201098
1048.09762912977,-19406.799062775004,201131
1048.1566610253915,-20329.069740511928,201165
1047.6343391947753,-19112.456699633687,201198
1048.9597293287572,-19406.431232701296,201231
1050.2032425356285,-20059.746838258132,201265
1050.8519189158853,-21146.222554007454,201298
1050.2480640484366,-19889.019812554485,201331
1051.0014233619077,-20397.040456221497,201365
1050.6183117117616,-19461.81547963697,201398
1050.2218698497666,-19274.12044629996,201431
1049.2356011535585,-19239.266359653404,201465
1049.9137308676975,-19503.78867735966,201498
1050.5782508214186,-19361.694505042607,201531
1051.2047659098391,-20146.700642201424,201565
1050.6477407331167,-19697.624461987918,201598
1050.2528539919363,-19837.713408963973,201631
1051.6750443128503,-20083.005847821947,201665
1051.158789540957,-19973.995853949316,201698
1051.927838309267,-20182.11494996521,201731
1052.605408124278,-20245.27393760995,201765
1051.509127720912,-19690.771598035728,201798
1052.693349233557,-19496.562397182464,201831
1052.4157915349283,-20621.00863955288,201865
1051.7370119548918,-19610.288420979217,201898
1051.338130413813,-19664.67768994352,201931
1052.6049328329468,-21276.276878738503,201965
1051.0012556634254,-20735.80296951568,201998
1049.4012491058588,-21310.09187531574,202031
1051.3377126826704,-23086.069455855468,202065
1049.25831030425,-24125.991287350014,202098
1047.5425232454372,-24842.3099629141,202131
1046.747049448569,-27531.072353575793,202165
1043.9949191592914,-28896.04384792471,202198
1042.873356260722,-30608.814007486937,202231
1041.9770402978227,-33066.2374609477,202265
1040.2094061798693,-34267.956474617575,202298
1039.7147040556097,-35218.67085278,202331
1040.2481262097722,-36426.17958528986,202365
1038.0730386717369,-37006.831914134185,202398
1037.444239550312,-37719.249119373584,202431
1038.8575325173565,-37732.13565974831,202465
1038.6409261732338,-38251.132390036335,202498
1038.1440997564225,-37926.140704634425,202531
1037.8493807606035,-39401.31427415891,202565
1035.7645896081335,-39179.574569473996,202598
1035.7775784854339,-39391.03953425346,202631
1036.0070646245445,-39784.81024017506,202665
1034.998204672149,-39071.581627140375,202698
1034.8466281202616,-38669.28134062524,202731
1036.8287896503723,-39166.304760720246,202765
1035.4144702967988,-38975.37349999685,202798
1036.1479205232395,-37951.43397683427,202831
1035.7966558399091,-36674.438754303585,202865
1036.2134050424324,-35288.89605183926,202898
1036.8585243026728,-34431.0029044175,202931
1036.5682857253382,-34535.94514216876,202965
1036.4516444378519,-34438.94371036351,202998
1036.1462058724146,-34716.20028099998,203031
1035.8579762751265,-36185.26493599681,203065
1035.016177373755,-35693.562873098155,203098
1034.08413175347,-37887.04227836085,203131
1034.595548046927,-38315.25980739281,203165
1033.3231616223204,-38752.21827425935,203198
1034.2792144582647,-38687.53269797414,203231
1033.950094986508,-40771.00538695445,203265
1034.0433564018454,-39299.6854060303,203298
1035.1979166057245,-39079.36727583672,203331
1034.8948437546285,-40089.31185041458,203365
1034.6554017666763,-39543.99797518776,203398
1035.028267337658,-39585.42906002796,203431
1037.4487593252102,-38287.358872910845,203465
1037.736009894642,-37069.868839738156,203498
1038.7757665364197,-35257.5342833687,203531
1042.088668198729,-34042.038058997045,203565
1043.6887252825236,-30590.223590705653,203598
