center 0,center 1,center 2,score,MILLISEC
1024.13214788791,1295.2161981692477,924.9479906481614,-2884.116516849544,194031
1026.2780444949985,1292.9740910010532,925.4418074557809,-3064.6728009977214,194065
945.9828685159533,1286.4664783817727,1064.0460516349845,-3174.2374229853503,194098
1066.805511796785,1287.221426173446,944.9904659189216,-3241.057967018186,194131
944.5540692292246,1288.7749997575218,1069.2207442806186,-3472.830907539541,194165
945.6392756739439,1287.5344655581068,1071.495216974859,-3731.080908576415,194198
947.2431223911007,1283.3838085311813,1072.0937459009824,-3440.4012482749367,194231
1284.562571461585,949.7460113449466,1073.870103876628,-3415.5418030933724,194265
1076.9521809254113,1283.3962755127507,952.2975395942158,-3400.188248409035,194298
955.1992981263348,1282.8834709356886,1076.62063885103,-3242.9025768716574,194331
1077.631198509026,1283.836438180503,958.5636174849842,-2958.3737023029294,194365
1081.66260913466,960.8533227474072,1280.0199217199706,-1962.6764958007404,194398
963.1705667658189,1279.8273321038273,1080.187020844076,-1884.377948034028,194431
964.6425236802318,1280.9578447396307,1081.072615507395,-2034.4045235004778,194465
1278.5288420681013,965.0041393945285,1083.175885994514,-1893.0328542761704,194498
1083.4565058183,966.9782035443018,1279.1415089817076,-1770.4616107043325,194531
966.0571909491376,1279.982421754299,1081.9302195613172,-1576.511446384382,194565
1083.3512819025968,965.8640181516419,1278.8752871175516,-1588.095319894311,194598
966.795129848997,1277.9726131650866,1082.8711834747473,-1610.530700783224,194631
967.3285736650814,1279.4565252481227,1082.5202076635799,-1586.2917132377324,194665
1277.6239665879784,966.846297174604,1083.0761746063847,-1689.7129192715634,194698
966.6943112364572,1277.2634810406191,1080.8158955159754,-1755.3258692150741,194731
1278.8248511817403,966.1089474597396,1083.7624278410835,-1683.5049147020118,194765
965.6895560189266,1277.5715244165392,1082.5068129115862,-1671.0441879053596,194798
1275.0035294068798,967.2940543741445,1082.2019220090122,-1699.6371172886018,194831
965.3293818369682,1279.3955604112437,1081.7263979398858,-1862.5536867705757,194865
964.7349351419176,1274.9098007310165,1082.4481511832334,-1717.5147501598726,194898
964.8778175243392,1275.4305155515137,1082.8970403505589,-1565.3917484040885,194931
964.4448449096615,1275.6559097186043,1081.7143800467848,-1501.423381537284,194965
965.1708544013251,1273.6989440209175,1081.2275431193934,-1568.6654426480081,194998
964.8870156806684,1274.5042173331558,1081.9269845973895,-1388.140912561129,195031
964.2518480428927,1277.4043995540333,1081.149850853248,-1557.1206375984962,195065
1276.245666006353,964.8515554125328,1080.7788858041222,-1405.4280540483592,195098
1275.09372204556,964.2210332885195,1083.5524906528524,-1465.3968920590369,195131
964.8134254918441,1276.3988404883482,1082.5922593479042,-1578.1619720817107,195165
1082.409811485465,964.5078706348716,1277.7503668557486,-1488.7024501574683,195198
963.7222560673041,1275.9898118715525,1082.4536941597087,-1468.2394816368558,195231
1081.5664565804543,964.6645385257818,1276.660095718512,-1415.9843325207014,195265
964.0519742382202,1274.3504227644764,1084.2444373848546,-1786.3729021704194,195298
1082.0304986459485,964.9078038766878,1275.760557471503,-1772.7900536022792,195331
1084.0825614315545,963.9427658752612,1276.7399891912214,-1775.0323502540436,195365
963.0581340977473,1278.0684645198003,1083.2492787904362,-1823.091044496546,195398
962.2668989136372,1277.2889258112277,1083.0743280126253,-1943.2457653960496,195431
1082.621355784191,1277.3452939593114,962.2194104916044,-2118.4182195673475,195465
1079.3891791193757,963.2880132752313,1276.7752347222279,-2348.6104407738653,195498
964.7091611335748,1279.6913690417703,1078.3552290409687,-2061.703274863352,195531
965.9594977226488,1282.0721508557933,1070.5610678518065,-1910.746278223927,195565
1064.2527895194826,1284.1413473601729,967.5981397163722,-1754.5200522476975,195598
1058.6156054016963,1289.7201246782188,968.6593898565864,-1962.959327997799,195631
1051.2887329368655,1287.711536020393,965.5637280190656,-1770.0614017718883,195665
1039.1332927011817,1279.4487094057347,962.2339775600345,-1735.3172869848381,195698
958.6378197149562,1276.817919673749,1033.132614914465,-1505.5918364652805,195731
1027.8394816312516,1276.7309818438653,956.9652447927787,-1657.5607760917976,195765
1276.5621802325181,990.8115438665808,925.5338999734154,-1603.4536221676342,195798
946.2213688144375,1272.6767067877058,1002.6039316324734,-1138.9549480775327,195831
947.7260599698047,1275.5536053024193,1007.2992841554185,-829.934788183069,195865
947.9075386176683,1279.591731764472,1010.0953324236739,-550.4352954032867,195898
1013.3966235687761,1282.359543965732,949.2013909008108,-444.0057027404898,195931
1013.0649318316914,1296.338690312065,951.4399819106284,-433.8094295068664,195965
952.8669819962084,1318.6606841792168,1013.8550102664665,-382.0655580405836,195998
1016.7004363612223,1357.3256794152242,953.1145564731623,-422.7298837347903,196031
1368.9039411149345,1029.0331809278985,950.227935400136,-286.1666692125757,196065
948.8456298758302,1374.9018146762335,1030.9888639831397,-360.8660165876485,196098
1383.694330406828,948.7364798641552,1031.7529705719405,-584.7989818955679,196131
1036.8922524415298,1374.3925931115898,945.7804115827391,-1103.739786231085,196165
942.4395048328288,1333.0915197389863,1042.9298617466793,-1541.1664150100773,196198
1048.7865004012324,1269.6558588846035,937.9482637122429,-1913.8623506485585,196231
1051.3133870688412,932.7775269919708,1197.6264025145738,-2420.49461716862,196265
928.6543567492907,1165.3557396778033,1055.9118648516014,-2826.4387123485176,196298
923.7284545406238,1098.076721601448,1026.5870640135693,-1084.5114980131807,196331
921.6761045056627,1090.4229360233153,1024.6233454299195,-1058.9579551195309,196365
920.7181579235369,1022.2009646752485,1095.0776228194968,-1195.5229737609907,196398
1100.6416310498164,922.2156063532348,1007.6336440735944,-2077.629459008389,196431
897.4330058561475,1110.4323482319849,988.4164330777941,-2764.8644653116266,196465
899.5626715243358,993.0301681603138,1113.526829492671,-2355.2553704966676,196498
1113.9506272721426,998.506475109108,902.9540409123822,-2088.4574955526164,196531
1008.937226419225,1116.9950760858349,905.1436350104883,-1398.0194364439637,196565
1013.6714082509369,1113.2663652513716,911.8760880733741,-1085.8282836872067,196598
916.991275858173,1018.2395483414358,1107.7170216260108,-1275.6665802865264,196631
920.2271458721483,1065.0241957396772,987.2836471855492,-2486.3874671616895,196665
1008.0036707293241,922.6190980030708,1090.4724680389288,-858.7924905916282,196698
1007.7061060608569,1105.8618939091084,926.9962243720305,-963.7508148493278,196731
1117.3405632804956,1007.8831783657794,927.9423473470753,-1679.128830638174,196765
1010.6285688585722,1119.5354102769827,927.6346263481113,-1646.7218856447405,196798
1128.0790201960306,1014.7170773728819,931.825090883477,-2127.954162801372,196831
1045.949814612176,1183.217224350626,935.9946581044146,-3614.9559382635844,196865
1053.506836926089,1209.2658930111277,939.0420650854785,-3422.0336499611576,196898
1083.9010703601798,976.6520111943203,1232.1014568614064,-2692.6374042915727,196931
