center 0,center 1,score,MILLISEC
1086.995960606716,840.4490593511342,-8333.102145636814,83899
842.9719777016211,1095.5137905425722,-12589.09381277027,83932
898.9352199894748,1167.5110766987068,-16356.182359076323,83966
1203.2010113603515,900.8932504617483,-20715.706340252706,83999
1241.5609863210993,902.4709158966875,-30160.37237254044,84032
903.4554380588792,1257.5629215683664,-35401.81091838596,84066
1264.536763000322,906.260045976048,-34924.73724380961,84099
1262.5887470365988,909.6111842790975,-32907.79201623618,84132
913.060255091966,1255.516743775719,-26016.32391181312,84166
919.1105666125559,1249.5314523932193,-20376.597983622825,84199
923.9713612696179,1243.6173658242337,-15601.465501495726,84232
1237.4147780548465,928.7125922025366,-11883.097356285765,84266
932.6285168201756,1231.6543000041424,-9455.51940400977,84299
1223.690266091203,934.4414809285953,-7934.621507201993,84332
1214.5574655729283,933.9105371381172,-6703.651509310991,84366
1207.2074877453342,934.4241678755909,-5209.586533225376,84399
1194.888527675685,933.4700783283049,-4233.651455312757,84432
933.3084576464304,1184.9451247331217,-4408.071399336708,84466
932.983916667643,1174.6429401009082,-4538.960260701336,84499
934.8082616340319,1164.7279298106157,-5520.240980432931,84532
935.1478097082231,1156.38557215827,-6179.539002120451,84566
937.6297763235536,1152.3838383950765,-7243.185665989022,84599
1150.4773476007688,938.0158784139433,-7923.380844954914,84632
937.2850121979001,1153.999587147851,-7079.323452726647,84666
936.0478033556202,1163.4114825418492,-6324.974078907842,84699
934.6282659608041,1178.9850892528148,-5705.332040366831,84732
934.635146554645,1196.8581678307446,-6289.480667997814,84766
933.1539326077177,1210.8470502953342,-8128.055758430392,84799
930.0621877036223,1220.128181104957,-10045.424358874016,84832
928.5486639087488,1218.9667554689215,-10663.234382973242,84866
929.4532421054805,1216.3970179830587,-10709.601502678037,84899
930.207556366601,1212.9606482150934,-10380.637998671857,84932
931.0763222080723,1212.1401365636953,-11326.225333162838,84966
930.80583031081,1214.4920948730573,-11796.421759915444,84999
931.6984541530568,1219.144744206124,-12772.156935582441,85032
931.9880048676847,1223.067084364482,-13606.8906365868,85066
1224.6461273519135,933.5950930501162,-14261.332222156247,85099
1224.3365128023781,936.4427379048387,-14283.20271369307,85132
938.010391614688,1221.8012582152533,-13807.886515826098,85166
939.0415402783087,1218.7692132067223,-13985.16677415904,85199
943.1074990334388,1217.7233330055356,-13852.504308455738,85232
1215.6623028937606,941.8260749675514,-13592.26417972608,85266
1215.6242193486792,942.7090692917503,-13732.346691074226,85299
942.893520125986,1216.9305925943786,-13687.294729069723,85332
943.7747763994994,1214.3679509869376,-13432.473527798342,85366
1214.3793676606822,942.8377208917215,-13646.598991196055,85399
1215.3801129329377,946.0806048947983,-13503.829299916912,85432
946.6647149757968,1215.487523009152,-13422.915077532889,85466
1215.4576189220397,942.9853357613757,-13558.522825747184,85499
943.7366889020334,1214.902661293303,-13328.233225579062,85532
942.8045078945424,1216.1538730837024,-13464.493648208561,85566
