center 0,score,MILLISEC
601.5166844166279,203223.82122556973,47233
606.4503956295283,191290.48906936,47266
619.1955204248474,205321.57415246914,47300
603.5417888293586,192402.49961284842,47333
652.0346012540682,222704.5930531625,47366
664.760572437772,225219.6194274439,47400
634.6406989468102,228694.89752601858,47433
631.1821085176475,226089.3839824547,47466
556.2310198437472,218978.052563585,47500
552.1320131537798,241551.62100313528,47533
534.653731763633,195455.81568264973,47566
538.1565677256569,196111.08004231192,47600
538.5242149904692,207073.43177366085,47633
540.4819631101183,215213.29517168028,47666
531.9972852971184,226317.55510316323,47700
528.94576391567,221956.75978804924,47733
534.9986958410242,227728.01449602234,47766
535.3449813179874,210927.27478716758,47800
535.2141062264369,201797.43192480766,47833
526.3719840016756,213242.58207718757,47866
533.828806661388,214782.0908927643,47900
533.0114649561193,205609.7782253315,47933
551.2716346119817,198846.87058651945,47966
596.3761486337793,200914.0607693119,48000
597.2346018179643,198460.30658181387,48033
599.2767872329133,190755.52275998806,48066
633.7754081055633,204036.16065205517,48100
615.4445436515176,196843.29940386108,48133
597.8805795007075,204599.95551304103,48166
600.3810055213781,210501.50535199605,48200
592.7762627452291,210894.87375437038,48233
610.982881882954,236408.53709361932,48266
628.7558798935238,244411.8530231302,48300
616.9551450305073,226684.5871156238,48333
578.9110667474728,222227.35774968402,48366
569.648831285271,204960.11377722965,48400
588.1280214628207,187862.28751308503,48433
608.9085237531579,193610.21922455943,48466
633.2467320608347,210738.14776284478,48500
645.5206642732247,218873.97675815946,48533
723.2774091315047,340682.1703923988,48566
668.1472477724227,246860.63624651765,48600
583.0521642538503,221796.36423509163,48633
606.1570179484739,210457.479115623,48666
558.0961547462512,186043.77729554367,48700
550.3218833684094,198192.2056382277,48733
593.3934472989831,243780.78813120045,48766
595.5287343163675,246582.76469878343,48800
539.4672916962274,224511.6602375565,48833
570.8535781106348,229818.85902495202,48866
556.5078930238615,226460.82214499958,48900
540.4200616751913,230831.10931993485,48933
508.9533165241511,212699.95017049587,48966
512.3945326017002,211335.50962655185,49000
533.9785369638978,212586.39825237152,49033
559.4414302048485,232404.5718846393,49066
541.7801379174441,225010.52025339328,49100
531.6677446820448,231444.7425980414,49133
525.6314721163807,245331.0317112427,49166
517.9617314935151,240477.83518443027,49200
504.66839119931586,243575.1482576276,49233
495.9015906602232,238523.27904732717,49266
505.8552177560953,230692.26057369533,49300
514.7271167309315,226866.4714923383,49333
514.6990300853171,231615.33700066232,49366
512.0865649214526,241222.96907456592,49400
507.39420246697193,244077.17092195296,49433
508.78146613920444,238924.41971324154,49466
501.2841090519179,238633.67058345352,49500
522.5209870956432,278500.38947316585,49533
502.46471465098745,220818.68672117795,49566
522.1637301024408,232564.65801312454,49600
541.976706704891,236319.72557979685,49633
555.841964194261,249292.18703114206,49666
521.0992413179256,228298.72355502524,49700
516.5533294511915,219834.46735669835,49733
511.34150473693273,225943.34172384566,49766
529.2813631406113,242449.09577487348,49800
509.7415911104735,232960.0341016865,49833
515.9194387659089,241163.60889394573,49866
509.8694117707228,231806.56389295807,49900
510.71625333308197,226602.52762903832,49933
500.3907483095089,230735.33710148776,49966
