center 0,center 1,score,MILLISEC
996.7622081020592,166.74660836265372,31382.894832862014,47233
920.3493763848577,96.36455190211827,31175.062625603783,47266
129.94635837074352,986.1323919654252,25798.017224487085,47300
120.39260460187614,965.9036769999702,17327.648948087128,47333
133.27057969420008,1041.1076174239695,20867.510504436992,47366
1048.9071523071473,152.56513261193794,28461.492993659333,47400
981.9610617703792,70.24510935851049,32668.816574188153,47433
1024.6716450126669,106.52939319095503,19644.03020770116,47466
1033.0765381695512,122.73509409301609,12267.463156853333,47500
1043.1339517351767,105.76661444341909,22385.34492069005,47533
936.5734971452268,92.54198984387992,17762.368097814808,47566
945.1441017037047,90.47028034980421,13908.341947426026,47600
961.8141013558521,72.90533998854805,9981.671084520249,47633
1007.1924011028874,116.19974675305552,17196.356143132707,47666
83.28474953430454,1025.5810746362135,4840.32137739934,47700
1018.310266451757,84.0689434283182,4249.835840420263,47733
1025.7822983952979,88.83178442804814,8756.610372248526,47766
1007.950747149405,105.70337601669861,7876.174880712386,47800
116.71025449239094,995.5683431338875,9137.410616952062,47833
1001.7836010917657,94.17960482886625,7773.304200628954,47866
1010.6924677546452,100.31638748569937,8055.77155525069,47900
995.5377236932109,112.53304792239975,11127.46911503062,47933
995.5601216252757,147.3730100544416,19399.361775099504,47966
1003.3797370260316,148.6722014023016,18696.947708724852,48000
106.23434286685819,965.484796031294,17649.365864273892,48033
962.3354647689607,115.19855051818321,15006.71831435644,48066
972.2612150060139,83.73597189233115,17855.61825835035,48100
947.6342595848262,75.6362552598909,17524.53742460108,48133
970.3229355630478,101.2907714175871,19648.87739401827,48166
1022.807905604349,135.71141543011015,14212.570846916982,48200
129.7308205008007,1013.7266647856187,15975.708678608231,48233
1051.147250503005,126.80207640089797,23289.398550662463,48266
131.57956198244253,1080.7343507217795,19698.861121657064,48300
1042.2839567044205,149.0934521892029,27689.529271686537,48333
117.7254823031271,998.1706889696053,28870.86384125427,48366
896.3800171290154,38.710654289186365,31486.053597583094,48400
905.0274749578704,73.16640953336504,24671.234121710688,48433
927.782152700359,90.73887671395605,28379.583462878836,48466
142.63894038285696,1001.2025758193181,30216.143821488262,48500
142.78444626701577,1022.5728277778813,29316.198086769647,48533
1227.7727403448303,168.33254479684666,60715.077254751406,48566
1115.575938081398,175.97568843255013,26648.960043752468,48600
108.36200053955922,1014.5886767213877,16950.22648318209,48633
992.5494247910406,90.96714215838512,11392.023028167656,48666
915.0171757148026,82.20146012151598,16186.957016566197,48700
957.3682550790327,102.57087448672382,15936.782043166455,48733
1057.0728754491045,83.34607633384954,7282.314832614451,48766
85.27836786634111,1059.3927038163915,9896.00427843232,48800
102.10413640230398,1020.5667625195432,14096.477668034295,48833
73.26301338491548,1023.2086369521978,4731.249839442737,48866
68.3088974940924,1000.3251616872877,9789.677384749239,48900
92.55855350588399,1033.0677206614296,10193.18577027962,48933
988.5947224054756,72.91567481385613,3558.242683392759,48966
79.0099797276743,989.1175407631287,4731.121889750483,49000
958.9179248852238,66.54521025043886,13955.566504725091,49033
999.307401150537,75.58886216459123,19574.292249046714,49066
58.359055367281584,981.2538493266827,12559.662931601384,49100
82.83208181086101,1025.3869738403469,9845.945106524969,49133
1039.5519118190077,58.431072386719755,5227.196852932192,49166
1028.8710463215496,53.49871801348392,3179.3552043834643,49200
1020.4393045628207,35.785742687038784,1739.1163741512787,49233
31.475899730276435,1006.7698506831646,1262.9344119928714,49266
50.05730141099698,1007.2329257357035,2165.345974708798,49300
63.530648659259754,1011.0432316097701,2930.393411952208,49333
57.92205997236449,1017.1536972095652,2105.616532536032,49366
45.11965244905028,1025.7501686410951,1359.0619961567993,49400
1024.4070035722302,37.38256509855557,1075.1377340391268,49433
1018.9984993098471,44.947799620438296,2268.5824973753806,49466
1012.0851837716542,36.919495670339366,1435.7270063284332,49500
1064.099531617448,30.176855712184842,11857.371394660337,49533
59.50531831376578,989.7200506219313,4984.35723739846,49566
70.32898621169797,1019.1819483822577,7994.558647630181,49600
1002.0085351981426,35.94169536231418,3527.514030267883,49633
34.45447024201914,1029.8305950599354,2160.4426222338684,49666
1015.2051770571264,71.91202700956123,6352.654707105971,49700
78.09297668706034,998.8597174917359,8362.23831604737,49733
62.77235904553374,1004.7675649974715,4607.635410902947,49766
69.54317650285583,1034.9933684421426,9953.975496604482,49800
52.452183908723306,1012.7599390323991,2935.0719688654635,49833
1027.2142649413674,51.10596042458298,3506.882281407218,49866
1011.1272889715983,54.18043249719965,3388.8734784781577,49900
60.34186078181253,1006.1280851394782,3481.724816520894,49933
1001.9566621642595,44.42173571428118,2036.8226097141549,49966
47.71640737012686,1015.7758718994825,2787.493800620335,50000
55.19646171817776,1016.311423482644,3833.083892311967,50033
50.08267402958052,1005.7572020459805,2375.213748043809,50066
43.35668520910695,1016.9624580425683,2295.32217355417,50099
32.218390177572545,1013.0262690237344,1348.8814931689815,50133
36.813611503881184,1021.7077894362528,1284.9175305386493,50166
35.40983644633488,1021.6400025559099,1067.4109565184147,50199
38.351183326791606,1009.0295552757694,1109.4104719816175,50233
32.22668765112023,1008.0623389358922,926.0502297330938,50266
48.629980470197125,1013.3479832886342,1793.286792510951,50299
48.95988636219146,1017.8456116007316,2719.1587739401366,50333
50.51516652448704,1015.2081687710967,3473.3399078763205,50366
1024.1322251927504,43.721832159623524,1898.0604064818021,50399
1016.4569247438573,39.36821726914071,942.0371220073499,50433
1012.6956130842664,36.49950937605631,893.6950651045717,50466
29.83761710926859,1006.6824147177273,782.6210304050456,50499
1012.7967704587636,29.734600238273423,911.6860246836212,50533
1013.2798152386058,32.99423221867659,1079.6355877841988,50566
33.99885475927479,1015.7289732168626,1041.3993478004804,50599
31.102783677880566,1011.5883402043667,619.9088070525939,50633
29.265860129674618,1014.7904185155205,800.6032681200201,50666
