centers 0,centers 1,centers 2,centers 3,centers 4,centers 5,centers 6,centers 7,score,MILLISEC
-0.4013954373412166,-2.412996449071868,-0.689504629916506,-0.10302303011600014,0.08295116764227461,-0.3229619137379391,-0.19499234817702066,-0.7709913646414053,0.0003169524572613385,38700
-0.047464901414998706,3.1769698769401256,-0.4998123611291103,-0.27649790185926765,-0.8282189205168794,-0.3596342685052223,-0.2068974465411791,-0.597683838473712,0.0005067079297647797,38733
-0.2492370328887139,-0.02574250613239423,-0.4404459905685567,-0.6754925025512398,0.2037594581970411,-0.1510719312930319,-0.3135770199246656,-0.1022697491363628,0.0002893097810820806,38766
0.09095764471466626,-0.46172283434002237,0.67132287121099,-0.24104444303116956,0.19440034263163208,-0.020242560380556628,-0.3735854319275178,-0.10127598736892326,0.00026195452552828653,38800
-0.37009910236656013,0.32350637954433586,-0.13714812383555222,0.5497826108984827,0.14616384718075193,-0.022611279141193843,-0.2521089976715772,-0.5162667742847448,0.0008077605525607564,38833
0.18533405097912306,1.1081676313768525,-0.19893858917590704,2.0713647318653097,0.5205640750166483,0.027349375805301585,0.734431158879536,0.91942489842302,0.0008681645900357329,38866
0.29912184347726684,1.1993871920667232,-0.2653574745593805,0.7342654868694302,1.0070277401674457,1.4125465081484996,0.029992810704207538,0.5855945462247836,0.0012999123302017382,38900
0.6964954200188406,0.08200491899115588,1.2301657518854254,0.9539674158980619,-0.2074493646521261,0.28828305648870756,1.6050882828453659,0.4734200921364305,0.002635145415942965,38933
-0.10467348695561764,1.0752228127388894,0.37290978920632606,-0.5497576701194458,0.8013519838387192,-0.31897559558292027,1.2300176993309861,0.0413618943992131,0.0021972746677704673,38966
0.17371537659413022,-0.9746130332397567,1.9197619842166371,-0.3301559652448719,0.5945606905478386,-0.6443554680305584,0.30821260335276834,-0.019829639971986526,0.0019587002281339296,39000
-0.3594616128542373,0.41147169210854917,-1.1650719595232304,0.033674125751053774,-0.570061613077364,0.9012983358681984,-0.23275108604431544,-0.916900351983489,0.0025701424273816644,39033
-0.7457726020612512,-0.08925254023291306,0.37207609494873195,-0.3711597112582307,0.8009975095941,-0.5772949319027022,-0.2553307997261459,0.17324998085841667,0.0019392967926108711,39066
