centers 0,score,MILLISEC
1277.6894397504373,4353.095550213706,278397
1251.019866782011,1709.0929167190309,278431
1225.945459262071,3298.7309147102014,278464
1170.5181095943003,2015.155111785425,278497
1050.031708141271,1541.2118979243535,278531
947.4743749162824,3655.508876999954,278564
894.4078525624287,7871.793274664713,278597
895.6205045124705,9836.51189682775,278631
1000.4354670560554,24608.676256332383,278664
877.5386513135921,9120.315450721862,278697
925.1571570488771,22785.034761239316,278731
1123.8408193943358,23812.6126630678,278764
1239.1864243716343,19048.205653043908,278797
1243.0454501271358,13688.408918226822,278831
1162.559319615681,35489.02837472443,278864
1122.9096390064228,23043.542626465387,278897
1157.1462816078397,28998.8829611497,278931
1234.397848961097,55919.150480216995,278964
1307.9947081606438,91561.643423752,278997
1246.5077477942486,89778.03468891,279031
1046.1485364648483,41799.039652455445,279064
836.1292871773309,14592.215124328835,279097
668.6011518867999,23018.499695644354,279131
572.4890382490014,42947.501084733434,279164
532.3622817260779,37580.60099540407,279197
601.887134287976,10581.07757860798,279231
635.9499958104143,2574.0028287340624,279264
637.2487948250766,2937.173493987403,279297
668.3940681507601,6901.9696608770955,279331
664.9338863829621,5041.926739649973,279364
645.4672330243291,4123.85109191654,279397
628.859551301284,8838.064737147719,279431
583.630443584314,5039.505321576928,279464
573.4479106019959,9673.093826205386,279497
552.0586169592132,13768.683441080668,279531
529.4905751187049,16812.93086046314,279564
535.7053176818256,22092.412607414277,279597
575.8749985113402,25127.786089564004,279631
567.6967124854044,4748.842633264073,279664
539.703474672405,63874.3594265327,279697
651.643683244567,112300.11008745455,279731
582.6259235801152,105536.83317241776,279764
506.1127339873403,54693.500495859735,279797
913.7383832330618,36578.16700663032,279831
1487.6171227047193,87154.29623573224,279864
1737.0579908964453,83632.13626280482,279897
1655.325665166995,35771.54223944586,279931
1539.3236257653978,30962.775160469457,279964
1556.9330671643793,67793.42437011831,279997
1629.9626273801532,83520.03334398755,280031
1709.053039829935,75804.90704805873,280064
1665.257912023631,53117.88644269573,280097
1497.7031695146443,32624.41602578882,280131
1266.3254190317398,18688.133114088152,280164
1009.66246952174,19090.897639260937,280197
762.6753200802705,12250.156140456966,280231
591.4517478143174,5707.830007389023,280264
443.29614423690816,1567.1285046903517,280297
292.02269584013453,2854.345114260281,280331
337.91871246953326,31242.343762932916,280364
563.8826649074344,46060.54021689,280397
835.4250181853013,56799.83899008902,280431
1030.7251699654967,36041.82399959822,280464
1147.3402047250559,7867.854621467064,280497
1421.692785555614,19961.223499119405,280531
1593.6084770541347,14375.221861201193,280564
1836.570853667216,39068.29946007377,280597
2079.600375395319,27329.67865564609,280631
2127.206851090228,15160.212674796587,280664
2141.8874956733134,8217.955878301893,280697
2197.8686319788367,33746.07656347934,280731
2273.4156811070434,92646.34089659655,280764
2206.689972502289,92728.76525784776,280797
2050.242212269083,38014.07102997591,280831
1962.5020060010986,6630.476441664058,280864
1924.9601026898908,2272.4030521246796,280897
1936.2188483417317,2182.7713262170155,280931
1891.4093460904337,3739.0855217580233,280964
1833.9064535762943,5255.319531218555,280997
1760.8364665025408,5878.338234845847,281031
1718.0853145441808,9448.051947623213,281064
1704.2551688233143,19995.31953901615,281097
1660.5436798056846,18296.08745739664,281131
1587.0449040610927,30419.47249371651,281164
1528.9253892473528,16612.55411483096,281197
1388.1578131206627,37428.68587205974,281231
1383.5927689003813,42565.24984657604,281264
1433.6558397401197,37210.53317905218,281297
1297.7986048227085,5485.381320231963,281331
1087.025287101849,8827.825201142954,281364
989.6583627994845,13512.724941043805,281397
936.8477325514375,11249.12601323021,281431
773.6676765930963,17352.12619504022,281464
633.598355951844,19221.123335120392,281497
570.63438122907,9579.202959316466,281531
581.4665696000667,5598.228437530792,281564
591.9142626546703,12704.10566597788,281597
597.057951075333,11597.603057725213,281631
529.2079242176703,6847.772945224628,281664
443.37290733776865,1656.0650388544586,281697
372.5355157685519,591.4894910590336,281731
300.36490404195564,780.324419866792,281764
227.42262622215867,6333.7490822163045,281797
189.32973723169687,1951.8505997766188,281831
282.3248426249392,3210.6832368032874,281864
321.80242270271805,18000.60074266118,281897
433.2067454974679,9074.515655492014,281931
539.1187815097188,5198.539423476182,281964
324.82040134457304,10307.706870350503,282831
239.1252399798863,4052.519604561808,282864
269.0697127916036,3277.4896582439274,282897
299.27173058213987,2996.8312743710694,282931
