centers 0,centers 1,centers 2,centers 3,score,MILLISEC
1317.5600664984177,1169.1984433790528,1235.5460331367667,1348.582589239532,2.788467474193633,278397
1276.3960983957918,1171.6974865552968,1259.0759973242862,1288.853754310395,9.65318474174343,278431
1225.234645609849,1124.7052947328025,1298.8891407660624,1255.6635695917917,7.825278923218981,278464
1151.7588882547543,1243.0329842767649,1111.4612004024252,1194.5785867828035,9.385330469111512,278497
1041.8253212511204,1083.504499298457,1009.1917556956688,1106.4452087654408,9.435740742153022e-05,278531
1003.0049850324773,876.4819344061602,964.7782128551619,1016.6248078814524,6.567463854193013,278564
953.9406974490679,801.4936057137324,989.0571267626557,773.60713543762,17.258300154399414,278597
787.4614026109566,976.0235652892814,1033.5158440972252,893.6403079539328,60.41575919396121,278631
832.3124413343826,1074.8267632456184,1214.4607856987395,805.7505817559178,0.17160437897171377,278664
831.9923711712352,1067.2609802667762,810.9932182207198,845.4543157379942,0.07772514629272098,278697
857.137892878222,1188.0189392429736,978.7696358183574,744.7214244266107,28.853036912651767,278731
1277.9362268908415,981.3327672099816,896.4719739066024,1231.731564482127,6.341223364808187,278764
1236.5277999301109,1362.1196716882112,1087.718806026626,1421.8470381865977,174.31960640448554,278797
1471.8434019962858,1180.6294931095022,1209.6504073579613,1143.4535408139677,9.756791487368915,278831
1126.990530716886,1455.3298595163915,871.9707563903735,1231.514920737869,0.7374697887498837,278864
1412.7749289961228,1022.5111246338594,1098.031385998156,983.199369405819,71.8301451872379,278897
1205.1082938889765,988.7780337365915,1466.8732051544196,1062.4859376296058,98.85293573489444,278931
1218.5936994025847,1675.0262684507368,1050.3851674504929,1009.3904100990854,90.7583105292903,278964
1277.4134648046256,1867.5079651771234,965.4563687707488,1152.1822772460962,254.5359743366384,278997
855.8340960723638,1781.6781415283738,1241.9138456430865,1176.5563278637094,9.882945545437748,279031
931.3098302927979,1389.5387723989568,1068.7443728135418,772.4053340054041,386.78623175557755,279064
954.0141676601418,702.9551906060585,890.0483132954075,679.6145966649038,5.587161490747028,279097
449.16366727508137,814.1124501358561,529.7489971675265,735.8681947196794,157.56741351729733,279131
771.5408326396282,464.0431014464066,226.0287592320942,629.2916652872498,94.4974278997116,279164
511.78630247433864,201.8613385470333,770.5809496736862,665.7965154609927,654.5122398579065,279197
714.4144535517437,534.9654194431637,454.1981946243292,591.4431502688994,236.1954225453288,279231
626.709661645646,684.1951476004489,582.3075468827412,704.230076040494,7.968337361622041,279264
704.6311091628016,592.7604912610151,665.9275333531406,556.9973069952852,16.2081288807317,279297
583.6771183073979,792.5869037525159,654.5273103545795,727.5018900319092,209.2086257487327,279331
744.2426279870291,620.2023863224005,562.6304293228371,653.3513602955151,5.764274784256065,279364
567.3843494492953,733.6191109833494,608.7393499871741,708.8540047146521,7.161510877081341,279397
533.3272916324458,780.8015112690292,694.7157692178866,567.7265921935291,33.20660652889502,279431
575.3103510280342,677.8340504872856,507.0595965306055,650.8886233450389,0.8262264878292971,279464
562.5486645615648,728.4888468604032,471.8657444569087,632.4705526741936,17.487683250922597,279497
469.34635398605155,685.2761330927261,391.5750247398319,528.8194398847304,42.6485653921038,279531
354.6463026735229,669.1463243545388,543.084707941588,411.42921626933594,72.67864112414819,279564
555.3593431283929,409.21632421006865,693.9010909979961,326.1487390746743,22.110364716251297,279597
327.75905784585115,627.4402655580909,803.4961107559886,493.23929283867886,23.885262556905623,279631
433.60119926033417,602.2781749324809,571.8837294415711,615.3602293963181,1.1152309243380714,279664
284.74234549520645,702.0185182742689,938.6229274847275,488.3912366126157,249.11867275539498,279697
267.09465980585924,901.7915501932805,1096.0770958285736,726.160450589262,19.377081276923786,279731
389.8530244842499,1071.1587183979786,853.2385364011637,209.026314132934,377.8477201931467,279764
575.326863617544,166.8112706024386,742.9043080816502,302.61691955341826,0.0756134897609427,279797
683.4683606429782,1128.657489933656,901.8059658263522,726.102609828666,427.30816666345817,279831
1952.9045035536171,1320.2461055221788,1700.4716992646481,1144.2171996609734,4.48834140802945,279864
1262.2733459912715,1885.6655872787078,1569.5072475143274,2082.178186419212,278.1171811384193,279897
1847.4710839892145,1339.9048473679018,1581.961440743737,1659.819869744907,25.037529486801795,279931
1450.804599137029,1864.4017807328978,1571.3669208685792,1359.2402289514537,2.0060491375268845,279964
1244.7578077682422,1976.2201294390259,1718.6602340195109,1422.513582297559,683.8432715864776,279997
1541.4908368199922,1820.7992750437925,2090.1777436380858,1348.672640699448,661.6432915111351,280031
1469.7329923671853,2144.0536373887667,1923.6106674688617,1538.1349095576759,0.5724589596316312,280064
1550.1526733332594,2000.6214034644336,1368.256189461608,1857.106620525596,321.275743099561,280097
1412.799348810722,1693.4997864600568,1221.2636897902107,1467.4532360521748,381.3893038967329,280131
1416.9071879762944,1169.3062045503736,1072.0830191734221,1256.4234954823155,170.0082644439557,280164
1092.0412080136903,861.922269137119,1221.331650289961,1011.0949510308119,41.60078620797536,280197
624.1265897235912,892.9822060500358,719.5978043323923,683.6877942452974,0.11187120459222936,280231
565.3945708595402,690.8067747206884,478.534220301955,657.1286023298636,49.19169702258313,280264
465.1591125625725,399.42830130892935,501.2045490615583,451.26045694255106,18.41284538525799,280297
351.5266703964295,237.10016394489782,275.7752708275345,358.61121008691293,0.00490292103024193,280331
506.5836554805139,135.34715796805585,363.99725273688534,548.3183381941552,149.05873198805423,280364
283.95422166257714,807.6188150006442,523.4835240960311,396.7379487772754,711.7398627820432,280397
1110.1882723214112,611.4704598505043,706.1628707316747,1137.8330281724116,6.750692085081437,280431
1023.3093373951007,1236.9758942038607,749.1635335492512,907.2011904754094,108.05486342359771,280464
1225.644119880415,1055.4833016206367,1024.1235277055205,1205.8059545382914,7.596561024980298,280497
1252.3980996472328,1664.0594941287407,1434.33992183777,1323.3264903265558,481.5954489679172,280531
1617.4916347215812,1361.7481411773617,1688.584318297431,1682.7266563527185,2.7246422826818337,280564
