centers 0,centers 1,score,MILLISEC
1202.3722382579099,1327.9009074121225,571.3083231030447,278397
1270.8504618386896,1171.6974865552968,136.08291551116977,278431
1124.7052947328025,1251.255500394388,736.3381862318681,278464
1138.3263256373111,1218.8057855297843,460.6886802852244,278497
1020.0696108808194,1094.9748540319488,194.6209895571913,278531
994.8026685896972,876.4819344061602,295.5578039444605,278564
965.6461738869306,787.5503705756762,259.4456369652777,278597
1004.7697046932533,822.8543710586154,1894.1466300913573,278631
1121.3714373966586,819.0315115451501,2670.412872997412,278664
830.108069075296,1067.2609802667762,121.67492486681076,278697
859.441711500353,1188.0189392429736,5510.955626675168,278731
1247.1331186183652,938.902370558292,1011.1260911464627,278764
1391.9833549374043,1137.3218039944543,3483.6043261633968,278797
1185.845962159848,1471.8434019962858,601.2832233473329,278831
1235.2064604220081,871.9707563903735,14378.600105387279,278864
1050.4433165089977,1412.7749289961228,2038.0710412621543,278897
1335.990749521698,1037.9166363319343,7675.320492222333,278931
1124.2407440886868,1675.0262684507368,7380.799464732469,278964
1867.5079651771234,1168.116393906524,13297.87222945473,278997
1112.7151493607173,1781.6781415283738,18176.197106525357,279031
1389.5387723989568,960.3009774813215,12319.826118734807,279064
932.6922162052302,691.2848936354812,605.6162306580525,279097
489.4563322213039,788.0310316637973,1623.255420322303,279131
659.1041080032281,226.0287592320942,12938.819850615144,279164
336.59833782395657,662.8715776608256,12031.586507328791,279197
714.4144535517437,526.868921445464,2139.479191481361,279231
597.1082518037095,694.2126118204715,310.9812125104826,279264
678.8287252896943,574.8788991281501,343.8375678237445,279297
760.0443968922125,607.2938489897919,1302.1144885995586,279331
612.0613919802508,744.2426279870291,848.6757431028689,279364
594.9543498078812,721.2365578490007,296.52403565879615,279397
737.7586402434579,556.260158673168,932.0570221907135,279431
529.8098480297484,664.3613369161623,694.5205628047469,279464
471.8657444569087,641.1693546987204,2793.8028403866692,279497
685.2761330927261,463.24693953687125,1937.4123712254884,279531
669.1463243545388,436.3867422948156,3810.445330715053,279564
647.720508374795,367.6825316423715,3271.308188440813,279597
686.1255472907236,410.499175342265,6895.010830331201,279631
601.2205907916721,433.60119926033417,253.44096649032426,279664
820.3207228794981,352.62530920100954,11376.999432318466,279697
908.0096988703721,267.09465980585924,13714.809135678719,279731
962.1986273995713,329.5774543671446,9486.541515876132,279764
687.0451599269481,234.71409507792845,5588.686361272186,279797
1053.0403152312215,704.7854852358221,7470.624619000417,279831
1261.5698035684436,1826.6881014091327,10508.210502686401,279864
1855.754152122739,1262.2733459912715,27277.02150337181,279897
1734.1808696167684,1339.9048473679018,10898.969164183676,279931
1458.0540870235227,1864.4017807328978,4543.82345120097,279964
1847.4401817292683,1363.2616574544534,11530.501961573264,279997
1412.9453727396292,1955.4885093409391,12875.300126422555,280031
2033.8321524288142,1492.5336314306821,5483.9257277150755,280064
1489.520512042709,1928.8640119950148,6792.4358146137165,280097
1367.172091551036,1693.4997864600568,7066.872554276383,280131
1416.9071879762944,1165.9375730687036,3571.553688440712,280164
911.6464964350165,1156.6864291518257,4680.201169054936,280197
675.8040627670936,892.9822060500358,930.2331196986943,280231
673.967688525276,536.4411206736785,1168.5763597794055,280264
472.5413728555606,399.42830130892935,284.20340925447465,280297
249.99186623911,355.0689402416712,204.45915883474964,280331
472.96641547051814,135.34715796805585,3885.5206341695703,280364
401.39189817862786,807.6188150006442,6455.666308716855,280397
1124.0106502469114,643.0345968108944,1278.727635156342,280431
1165.7537086009406,828.1823620123303,8692.764630562753,280464
1219.031398099707,1039.8034146630785,158.413810244559,280497
1510.913112601427,1287.8622949868943,8020.823361876651,280531
1651.573561023328,1361.7481411773617,935.4180229786934,280564
2183.140398600145,1749.9284674339838,9040.687091319376,280597
2002.017676604897,2389.93117055701,3253.3780492243327,280631
2081.2983748406423,2310.840756088571,6729.859908561457,280664
1983.5869025580905,2181.462643952119,1953.1864331440606,280697
2056.3911556646267,2410.08484645015,3722.262107122857,280731
2037.2816101980145,2627.6167874705875,9007.391730490886,280764
2557.057185348016,1973.1118306051376,10890.642699659162,280797
2257.3232662506052,1912.1881762814019,9425.69575124387,280831
1996.3808600040982,1826.9865899891001,2039.3694474378076,280864
1946.379715048644,1839.2816532548788,437.2038777276983,280897
1986.3444712127941,1902.8017664276906,507.719280742382,280931
1917.7590930348852,1786.0103583126274,961.8488656114872,280964
1887.7808568205235,1753.0948487099508,901.6425438358713,280997
1704.026413196071,1846.051546462246,1037.264999819897,281031
1642.6662754381293,1831.2138732032581,916.0047581030225,281064
1851.9269748251788,1605.8072981554044,5457.344680447954,281097
1716.757254395327,1435.689381447115,5656.223584815505,281131
1481.3598977947343,1745.5724134606303,13665.491669436198,281164
1684.8648632412073,1424.9657399181162,401.14108184425453,281197
1161.388959959802,1539.3370485612365,3145.944029465067,281231
1225.1778420874728,1621.2151591197442,4922.316290867279,281264
1656.8127630045442,1284.8845575638368,4011.191578489351,281297
1333.2477153714517,1156.0021626277348,458.8235654438551,281331
1129.4634619721874,917.2725876204958,1623.830455841303,281364
1075.0918931326617,861.5080672997188,2564.3927832589643,281397
890.6585021753058,1121.6046540559646,2715.346002272716,281431
932.2381796853699,667.9540078649138,589.0565610823701,281464
522.5803106903994,800.125423844011,733.613774612137,281497
682.8785137199798,495.8049595684634,1180.0394402251986,281531
615.2847359907717,446.193904037247,1023.5549254131765,281564
644.075945672324,383.26753058405563,1820.7409650411555,281597
647.6329003915015,394.7581538106591,1366.3010643931698,281631
568.313539999616,372.78546108988746,730.7762024839886,281664
425.9883095786382,512.91129837429,447.16808186741747,281697
383.58483465217455,328.33824023406106,103.13969989110885,281731
279.88219818544394,331.0889628267232,151.01256106022356,281764
165.03464610202664,321.0045964023567,495.3589870113193,281797
173.08888705627857,254.2931379333701,896.7897420950787,281831
