center 0,score,MILLISEC
0.019998023225652892,0.653134872076601,258631
-0.0621441877187439,0.38008733338898315,258664
-0.18695812554075933,0.14821464462898812,258697
-0.21020467643646618,0.4119553736792389,258731
-0.2104866258056812,0.3874792996683764,258764
-0.17609575482345935,0.24463200059711113,258797
-0.1675325207059354,0.1730721734843139,258831
-0.11128759529133202,0.31402572901295595,258864
-0.11094407438909364,0.31549126674102673,258897
-0.06677916926706795,0.21299937131721758,258931
-0.12851487359712652,0.10213378246626294,258964
-0.07885123355484079,0.10722483913434233,258997
-0.014171906231732489,0.16101882014676722,259031
-0.15481985508765087,0.11369296685325458,259064
-0.25534988695005606,0.09033355595695115,259097
-0.18801433717829444,0.15012289444250784,259131
-0.2166874122171844,0.15114923329567473,259164
-0.27882471670572917,0.125766881843249,259197
-0.25841936552536376,0.1371958100987458,259231
-0.28219477547995975,0.12438613446393164,259264
-0.28690491018039993,0.1136629860823088,259297
-0.31108817562605057,0.09253943084375822,259331
-0.27332417036979073,0.12455244565547433,259364
-0.2635402524011801,0.11930178903822355,259397
-0.2457836389502577,0.14407925431395052,259431
-0.30615285428406525,0.09832217081785115,259464
-0.3611500749716373,0.13693957490870604,259497
-0.30365859339727386,0.16026023947137655,259531
-0.27178900007115214,0.10926780854074837,259564
-0.3224627638438675,0.08878159666455684,259597
-0.33077541767631236,0.11257568727354604,259631
-0.3306646464934279,0.08934572910134582,259664
-0.3454186721947367,0.10199431078336925,259697
-0.24528864838168532,0.15484902894410835,259731
-0.24963956677320162,0.1583680357355391,259764
-0.26443739237550345,0.12169686475046375,259797
-0.31312588060233204,0.08543612994219411,259831
-0.31230711779324116,0.07537825615163928,259864
-0.29082508954053626,0.10637377647307994,259897
-0.29743308014980313,0.11051043935941121,259931
-0.31377320400483727,0.07657962878041077,259964
-0.2986483584033352,0.08212292486955867,259997
-0.2857185008507676,0.0797617575876965,260031
-0.2953601483447709,0.06288771864035615,260064
-0.2782807453483857,0.08464001704326177,260097
-0.25374745729997594,0.11061387857458667,260131
-0.3204094022296258,0.10245180126193827,260164
-0.26318747174364737,0.11777019481595834,260197
-0.3077577329195274,0.10282136461625117,260231
-0.2711709618970345,0.12260014045868764,260264
-0.32730848690210285,0.09097328100393677,260297
-0.3428518782397255,0.0890886442325184,260331
-0.35760838098431097,0.08213967164168945,260364
-0.33001461247692265,0.09903076295708949,260397
-0.29364898746796164,0.11165590899207095,260431
-0.3016458281282376,0.10348032272054712,260464
-0.31237972473656955,0.08705381883865877,260497
-0.31025250697847284,0.09033895785271392,260531
-0.31473268569866975,0.08612889321227322,260564
-0.3249679489162702,0.07907174059503774,260597
-0.3270488663257442,0.08236472450387684,260631
-0.26524404839550714,0.14217174902282656,260664
-0.24626880168364138,0.13139439285906224,260697
-0.30804265328309016,0.08489190898017562,260731
-0.3339553634681601,0.08715331629595865,260764
-0.3200852442548485,0.09138994975182127,260797
-0.3046063056947467,0.09650874652739734,260831
-0.29536783758596546,0.09941632161061734,260864
-0.27564738781976916,0.103461766081605,260897
-0.28622482157717416,0.11674680951558518,260931
-0.2845779689357366,0.0941022507605965,260964
-0.33652757072576023,0.08768868928023699,260997
-0.372833611258519,0.08521335313930241,261031
-0.3284145719285507,0.09521682650706581,261064
-0.31665622552530215,0.09557192525764815,261097
-0.28209728259635203,0.1174322642776463,261131
-0.28120175394813446,0.11897220165906602,261164
-0.3215852274653279,0.10677766589571824,261197
-0.3093197713832163,0.10685730126136422,261231
-0.32717120243578435,0.09470942086654471,261264
-0.3531941157708089,0.09408213128706151,261297
-0.3345868535679932,0.10698032348563384,261331
-0.32607527842024264,0.10217711284100404,261364
-0.29655680343474866,0.12704086431705924,261397
-0.24434344115507095,0.11670179710340164,261431
-0.25999603331349863,0.1311713319967206,261464
-0.2529047892042481,0.07122784661771672,261497
-0.2126318823284055,0.08546132395760828,261531
-0.23702507795149258,0.1825898200521888,261564
-0.1772107278661415,0.0944806737359833,261597
-0.2829210717690453,0.16399919910598953,261631
-0.14625320755681806,0.19331084245960736,261664
-0.18569875152959628,0.36248565328334087,261697
-0.2602237356114784,0.3211901899312549,261731
-0.274264794579173,0.13823998876413673,261764
-0.21709879424359246,0.16301202756639657,261797
-0.2843086774921728,0.17810960966852973,261831
-0.20840544170436898,0.185368765279073,261864
-0.18835922824090656,0.1125333590254043,261897
-0.14506913859863238,0.117426849576008,261931
-0.20503793646370938,0.07065370952135672,261964
-0.22860492278890038,0.10002238094002006,261997
-0.2440571669414497,0.1180153009161774,262031
-0.30037612600288754,0.12446405168432527,262064
-0.30068806522454455,0.0909818171995998,262097
-0.3048194504174219,0.079093058207323,262131
-0.30177552125032386,0.08356386788753137,262164
-0.3382341112980701,0.07930871514118293,262197
-0.2881994422954743,0.11451941965411698,262231
-0.25800072216157777,0.14624188761110904,262264
-0.2130093222111556,0.10190902091073173,262297
-0.2873891007035292,0.08681767395535425,262331
-0.2745322261086097,0.10181548308606793,262364
-0.28645307531221453,0.07749706900363171,262397
-0.31248372146526693,0.0837795677426165,262431
-0.2933170686670859,0.09964577332440362,262464
-0.2778894662526167,0.11012305039631935,262497
-0.26023023915409305,0.10994928436788014,262531
-0.27559101607143266,0.09972009439894465,262564
-0.24324910110958664,0.1362528214231954,262597
-0.15580290241211325,0.40412865955850164,262631
-0.2620108120681974,0.08037505895600815,262664
-0.2853453623163742,0.0910764443615114,262697
-0.25838558050851224,0.15409350519101245,262731
-0.2955472844969673,0.1064821737989179,262764
-0.3049681862849535,0.05442760965057149,262797
-0.30973128128990945,0.060727205098116625,262831
-0.2986519507361816,0.11390702126711816,262864
-0.2776409464551402,0.1550642714652735,262897
-0.2019177562384296,0.11381546752003911,262931
-0.2239759225667465,0.0696479910730754,262964
-0.2529868833582487,0.06006221216356985,262997
-0.2772607726190972,0.06519126581462698,263031
-0.29573727028979585,0.09803670614207169,263064
-0.30519981493109216,0.11571714003346202,263097
-0.2980292172218642,0.11187841678313185,263131
