center 0,center 1,center 2,center 3,center 4,center 5,center 6,center 7,center 8,score,MILLISEC
-0.819701316251755,0.4538991864936387,-0.11849797701094704,1.499515658657496,-2.0041417773626358,1.1361888205920125,-0.36450705474871,-1.1036585978727558,0.2637609912066345,0.0025572066983136957,258631
0.8358697436072097,-0.34914332763625244,-1.3628118877248068,0.060259986458657586,0.3810756699930656,-0.6455806314156499,-0.13901905522781896,0.5771910466689926,0.21705237049211068,0.0027837284010203953,258664
-0.19342309284889875,-0.5393166895878148,0.20945127130456198,0.8418061890556261,-0.8628710759983229,-0.0162518758284956,-0.3440889781182906,-0.12371236547885658,0.11442308523198136,0.0009601517378748784,258697
-0.1525815551119488,-1.5964799005101529,1.3345571280431057,0.27400794371404286,-0.6062331218442094,-1.2179969371383985,0.671620929119387,-0.3369657009986992,0.07663212343102013,0.0024711403195354672,258731
-0.4112330223665926,1.5647934282021365,0.23975990581786244,-1.051356217543523,-0.6747148695588386,-0.2042117974764436,0.7914140162786768,-1.4598890167572873,-0.015421768417772702,0.0021990972766350874,258764
0.9005784144070357,-0.2890516252069194,-0.8780332412456491,0.079185767000386,-0.4292546777271926,-0.6927304425704147,-0.06219094911745234,0.653066125268605,-0.5851238737164415,0.0007282120958990376,258797
0.5622567833941348,-0.3989926258643657,0.10760592337558317,-1.1283449912128605,-0.6338053883733301,0.24484916800873213,-0.1316431425486151,-0.25648769660502424,-0.023978792516671496,0.0006089217988631159,258831
0.23101837043636783,-0.15808971626033017,-1.5965642733533478,1.1665267706244393,-0.5399671025652303,0.4714266326752239,-0.8064931718284215,0.059664517180916324,-0.37685587869467835,0.0012949037817261584,258864
-0.6891908160098403,0.21803048003722955,1.5262214540556642,-0.060870912436969564,-1.0504803393538498,0.45531002526172215,-0.4869171203454166,0.0843896469761112,-0.18810482214905455,0.001267294625739937,258897
-0.5769743517654403,0.17593889532001097,1.3163731410583819,-0.14414698557169953,0.4349075806542612,-0.3420596476120538,-0.8269236554723236,0.0007314226017498092,0.6211063513769507,0.001362249997920545,258931
-0.40318649124743017,0.07755969893332097,0.6447792498159146,-0.11382675559388397,-0.6725403430637038,0.329821793612317,-0.24436744713977432,-0.5098333470276025,-0.029394863209353833,0.0006071049525850648,258964
0.44341335928069553,-0.19716961273729727,-0.549403862142915,0.07167581791356531,-0.07705409736712068,0.3444409115184455,-0.7834243354182328,-0.3408762624579581,0.17660617983371749,0.0003924416067280599,258997
0.44309616937297547,-0.07747805801523475,-0.452698249925906,0.9840627601349289,-0.8690930898945761,-0.6567392572775037,0.333101057792673,0.035655853120386743,-0.1874266982202847,0.0004524347272091327,259031
-0.7701764165117712,0.11537529010888434,-0.40068686512422824,-0.22554750906146123,0.36402394390590204,-0.042796030543455904,0.5455792682060018,-0.6071628093400321,-0.11259946418260516,0.0007310719630041435,259064
-0.17453840840237234,-0.687491571447488,0.14120812202442723,-0.4285989184683904,-0.05252094012958754,-0.7718951357892458,0.3667120911519501,-0.5564624424634039,-0.36975631585275526,0.0005384508600888493,259097
0.06103795805899069,-0.6587319702827305,0.47844065864882407,-0.07194634728294418,-0.24818759127200568,-0.8185217602921897,-0.36358403199612654,-0.5071629494170165,-0.17092344249662594,0.0008818654216912721,259131
-0.7237966653944711,0.019573185357312537,-0.258245747063531,0.5662163092935194,0.2668710299901187,-0.10378432949696018,-0.43581385892165864,0.09066512134511784,-0.8545351510110659,0.0008067118760001825,259164
-0.026808180273004738,-0.7454750072519216,0.490825156160283,-0.13583934442603493,-0.43338106155465705,0.1639933937907817,-0.23566645017651236,-0.8357525458238344,-0.6481368778192812,0.0004976211342420169,259197
-0.05281274601111341,-0.7760267407750872,0.3654784473309657,-0.33715230589946765,-0.19194203796381368,0.14619050364872835,-0.6083275484249713,-0.4434967162916777,0.014755823138237974,0.0007165808354577447,259231
-0.16058809427771828,-0.7153738357157178,0.08713226139017273,-0.5327374068341846,0.27979703611805323,0.011091920587025551,-0.28258012025419077,-0.8044798081831468,-0.6311056955281935,0.0003491839907073601,259264
0.04184953545539064,-0.7433861825858195,-0.2820175189193035,-0.07861074982752352,0.2290253345915189,-0.47681824966464176,-0.5590298557986225,0.11798432458348312,-0.027022868582433236,0.0001935630060141079,259297
0.02083018724840214,-0.5879931683447699,-0.29871997065113476,-0.765918367780377,-0.06361721139939122,0.1733736094944347,-0.10734700073243568,-0.23444480721148356,-0.356656892876735,0.0003648430462368502,259331
0.01950088466663608,-0.7547986848646159,-0.18411774631276048,0.5173078925015231,-0.38167191842650117,0.2330123628027243,-0.6035957021304675,-0.1036830829673635,-0.2858070851303379,0.00029374554297805834,259364
-0.01330323582587431,-0.704774320668763,0.3625450947188628,-0.24074147109845054,-0.4239934345147308,-0.15789359330145186,0.14530113379760942,-0.7796695295939842,-0.5772213312310724,0.0005077706714455758,259397
-0.3173769917341426,-0.09462981272410242,-0.8099608043769694,0.6937760820756382,0.24140268365066286,-0.5015618971080885,0.03991837628716464,-0.6742413279734922,-0.23094694095498383,0.0006349254338162129,259431
-0.7203553621716758,-0.18947312750709938,0.3964947310208522,-0.34901628594353923,-0.07397521079884863,0.11851278010226361,-0.8072267991896487,-0.2777750241696225,-0.3744888805565368,0.00032469268203060383,259464
-0.901278581880387,-0.13947107078100043,0.07011299823746325,-0.4167385917059293,0.3964947310208522,-0.7892401516072728,-0.321634924619979,-0.03222166014165528,-0.5076020565824442,0.0003324475872625298,259497
-0.10094704341680438,-0.8557532494925765,0.2290849336367833,-0.2287116171266207,0.497133157192343,0.07337978318995769,-0.7087597810679339,-0.39862054515982415,-0.009208242924596552,0.0002743706463971258,259531
-0.1415981493827827,-0.7340712346837956,0.23856266417262972,-0.29985237358740885,0.016928566549189842,-0.07673914227196792,-0.618181044891855,-0.7980367247094872,0.20849216989311853,0.0007208781899063101,259564
-0.29153339262836164,-0.7853032101257126,0.08989088588038936,-0.1831213250044776,-0.401086778914453,-0.11654742650819427,-0.8741271397713143,-0.01071382912165429,-0.3415306539498626,0.0001917814002195585,259597
-0.1345716240645863,-0.7966153615199764,0.09372517339997796,-0.4028066521255624,0.26908157905737423,-0.2157216460777343,-0.02967327114678853,-0.3079727544734296,-0.4703966832424221,0.0003085231881162741,259631
