centers 0,centers 1,centers 2,score,MILLISEC
946.1685896287194,966.6938676688818,986.5120374328942,-30.898634134930035,278397
958.1586507463156,992.0569540102019,976.4971156326061,-40.1494836023715,278431
986.5537246480388,972.1820817110342,996.8069020627817,-5.245149244442356,278464
1003.9268344386364,1013.9299778584318,996.1867294839858,-16.733282056001492,278497
1005.8010062349404,1014.1247457783485,1009.165001374899,-1.0075703446123299,278531
1012.6327188774742,993.0805606797467,998.9277240821581,-18.757437708277827,278564
966.8474543587525,995.0316953458128,976.4332188274375,-59.188855054465165,278597
945.7810346461123,958.1693008784187,939.3833083464917,-2.6507157835330144,278631
1029.5729490913996,1077.5472147428159,1009.4840703648864,-37.90835755953235,278664
1015.8064470005398,1056.8879700297769,1006.7080013588846,-13.162076954121996,278697
1048.3453629410492,962.6746783263306,1014.3697550696196,-492.39112788729335,278731
1120.4989959834859,980.7199215009407,1086.033609056368,-605.3067135659055,278764
1140.161678828511,1049.554718944515,1003.425134227761,-232.47614450440068,278797
1057.1329150111635,1078.4753177032587,1028.7327155291603,-58.967314564818615,278831
1009.790623548356,984.4658450144424,994.2901990867656,-23.689781466936584,278864
983.7087983748036,1002.9112167652409,976.9552362872275,-18.115154863461527,278897
1036.88540875773,1013.0439279715367,1025.5206809587507,-37.964062430688124,278931
1035.009410126267,1096.8026258174257,1072.793549570466,-103.56285023056728,278964
1038.134821858957,1100.0190052150942,1023.6815911209892,-60.55961893271036,278997
1112.5974114656208,996.4422784452039,1084.1775684822112,-200.35718079219453,279031
978.6087062764157,1056.6480859978046,932.1504717124737,-387.64088677736845,279064
1000.3751377076567,917.585507788675,969.5385500329526,-183.83950517246123,279097
936.1834700516337,972.7759248665645,986.5383925626007,-11.53120624569275,279131
963.1112265169604,934.2622758091006,998.3476348446968,-54.29607098858735,279164
999.3369516175935,944.4109275098419,969.6906723280367,-4.971394966584235,279197
983.8251717799865,1019.2089278167373,956.9838034157109,-97.38566147357311,279231
983.2552826681983,1023.3422500677508,962.1548731883033,-8.37666270867574,279264
974.3161079777544,1007.6913215720242,960.9791881201174,-15.644327016103356,279297
947.7490613849156,990.4638189906785,972.3692714190428,-120.27982882347769,279331
972.0837753840106,944.0166643252694,976.3098893281784,-2.3422227198769003,279364
975.2426059845272,964.6944716777757,947.0865852708505,-43.87157369064583,279397
993.1656458013437,956.0838456007493,975.5561647566542,-89.6991731405582,279431
981.6790630955614,952.5201338893849,998.6535935948962,-108.22323033778316,279464
1019.5920752928595,950.6757837627358,983.8740192200528,-192.93694177413573,279497
1032.296469043656,961.0342955221982,1001.0849114835364,-191.24849045630017,279531
999.5003751875233,961.2519941550066,1024.3490615996093,-164.81119906900778,279564
956.6772281110182,1021.3478226574923,1035.178245521031,-36.61273323764111,279597
1141.126301203869,1046.7232868077685,1088.3685037706668,-403.25111023846875,279631
1176.4908892548588,1227.8212410607662,1206.9171471149127,-110.56250093557625,279664
1248.502152079354,1283.972741143674,1222.570048104138,-144.7074637338055,279697
1087.6938907615506,1217.780550045641,1049.067930999133,-185.01615946893298,279731
1027.2741559370143,890.7182495042975,947.3707181023979,-323.06205208326367,279764
1035.4954215145708,955.2873789078789,920.4031725282133,-205.51144335183727,279797
1055.9219522462372,934.2740497305916,1003.2542587708326,-500.44604536472383,279831
999.3872917786031,986.4211130621363,1009.7138208423216,-13.857473370514267,279864
960.4733208163567,1049.7612741659113,994.9487423983207,-475.8017846866727,279897
1098.5393316760785,1001.3863074747261,1054.3552532235044,-274.5999256165203,279931
1086.9779206589249,1038.4352967918653,1066.536919192205,-93.4031303720075,279964
1023.2667738949842,1006.3556863694178,1032.8262196516896,-17.683908978432456,279997
988.7578739791068,1014.6398375778472,958.6141507841189,-122.55312151841048,280031
984.3832243184365,950.4659340873551,1004.1045762269983,-30.351639780790087,280064
992.4483063310317,968.4818015843148,985.8402386936443,-3.766066249534726,280097
1026.8110829164243,993.7968322840209,1013.1747134625894,-49.56842673678498,280131
1004.1124854207483,1034.0092458585782,1013.4840896629804,-23.992202283590814,280164
1121.6354131356588,1027.5626153979013,997.5359642639457,-71.21430987436678,280197
978.1359823664601,1016.0236051444982,1039.2333674636961,-127.08347848631384,280231
991.8155070374731,957.571892006006,983.1441000966543,-58.50017035552736,280264
953.0560700680511,1006.9925521075119,976.6867460962087,-45.381919326190655,280297
993.0080563620821,946.6297774564622,957.8564610629298,-19.193298186294108,280331
993.7806552731993,1022.9711628389141,978.7645274018394,-24.018209249376945,280364
1070.4235904563811,1112.6320146391618,1075.74160466164,-1.0109834080612554,280397
1119.5522494454694,1167.2450471087893,1041.8665941472545,-309.28228476862193,280431
1057.8605768247535,1001.7874556546681,1027.7183466300482,-183.68107883930037,280464
1040.8044604184893,975.9246897173982,1092.3396907555818,-166.2255189327896,280497
1068.6975147428689,1031.5076811436566,994.517973693789,-215.0514481039847,280531
992.7333339276965,1099.180603904563,1036.9190067979946,-204.00209972193375,280564
1160.6354546107445,1090.0445025285544,1215.1526653058866,-10.648015572182166,280597
1071.0616872534956,1223.5771328363408,1181.227751113222,-210.58629308568683,280631
962.4474011601881,1076.071708710172,984.6054839387774,-39.437422513487846,280664
922.176772641775,986.2749313768948,945.2127511338718,-304.2296628776213,280697
914.9292858740631,983.3442937242276,947.0385419823208,-206.205549930829,280731
897.0350583467534,965.6570634847812,1004.0786821758542,-411.0796775717764,280764
1005.348509815747,924.3661301188683,1015.5008616441445,-79.26260064817852,280797
1040.5328162553935,994.963757589006,1019.265421762163,-111.15875997003539,280831
1045.3627684667815,1001.4329732937697,1032.9056104020347,-50.04691039787338,280864
996.4481923311417,1053.46786671969,1002.9716820292233,-21.517673072683678,280897
999.0776652865475,1009.3509453845518,1016.4984013760179,-6.975553786291528,280931
969.0584872015345,1015.1541899174897,1028.5548113737061,-33.238151277559695,280964
1032.624552156386,958.3560624412455,1006.1580392761368,-54.38373187013123,280997
979.3099611461123,1017.3941809163937,949.5319358347945,-58.366934575680936,281031
1002.7498170885656,940.4862723452982,953.6466850988368,-94.75171778784842,281064
949.0886000104174,982.7136635966388,1012.1926694063734,-170.36942147665133,281097
960.2220746549542,1005.2648580824984,1030.390217344866,-224.2648994200734,281131
1055.0393636823483,1002.516128540449,1081.2039585573114,-19.70619403014713,281164
1086.913172458128,1045.69341771331,1027.3314946987657,-114.06337612891153,281197
987.6007582568814,949.5793805680491,975.8397864647964,-46.906885547732855,281231
966.9245279253394,1020.8708361875431,986.7451545358609,-25.38623621242209,281264
1024.2511705040088,988.7780337365915,1013.4835963152043,-20.619163503571926,281297
1035.7806197694663,990.8253222090917,960.7674016118574,-320.37715845966756,281331
1065.0136149364478,1109.805392150921,1026.9916107241543,-68.44610989417828,281364
1014.868710143121,1121.9896976806376,1024.5062225286872,-2.2389418987281346,281397
956.3581964933431,1001.2991657721027,935.0564480695274,-242.83909538119082,281431
970.3823988510921,949.3216364736634,988.9415021921993,-3.2715296043541966,281464
1012.0815184558999,1043.6649065968568,991.2415854858733,-224.36388325228307,281497
1051.2762577222493,984.9282397751185,1008.2157507200529,-51.18488597907098,281531
1003.7823469258662,1033.526723443339,988.4245920459089,-62.67553470889778,281564
1009.174365450195,1019.8946023977184,1015.2861665560109,-2.300354589424866,281597
1024.2408197197774,998.6070274506525,1021.0019588619798,-7.495891861348407,281631
1030.5175615332864,991.5097521624177,1013.3632122787959,-68.93347662030382,281664
1025.3151504256869,996.0878847222419,1006.6806842291154,-56.53643424202518,281697
1007.9096160983065,1039.9836537176918,1016.0836881766337,-16.288795867481365,281731
1011.8022023060718,1023.8311302657597,1031.087775119073,-17.240214640194203,281764
1037.9850673299688,1021.8557731599946,1010.39096440202,-8.755828691629945,281797
1018.3518388268474,1035.784560292115,992.4812340795165,-110.75403689727676,281831
997.5822328782155,1085.3543200264141,1038.486269546674,-313.91321749293144,281864
1074.5821647570174,1003.5543245031133,1031.9060034712463,-319.7779144451814,281897
1055.0673753295937,1006.6446393837571,1019.9970588192889,-6.807030136060859,281931
1022.1288432006498,995.8820211249925,1040.3484993020368,-10.883691904088309,281964
970.8242010064014,952.0021008380181,984.4902234151439,-19.112220847179188,282831
952.8634192755002,976.699032455751,941.4325708632173,-30.037448951513728,282864
934.2116724466699,969.807520562347,913.8128911325338,-95.84825021744918,282897
1037.113783535828,975.3066389395567,1094.7972415018226,-544.8801212758151,282931
1005.1176546027349,995.235088071239,976.6350393058812,-0.23975546074785464,282964
1009.8710271934668,1030.7694842204696,992.1698443311004,-0.5576701584085901,282997
996.9836093243646,1068.0196627403448,1037.2176489241292,-82.46299772972114,283031
993.6782793968217,1052.4852843690196,1076.0789933829208,-350.40648327219185,283064
1073.552873658536,986.3315872463986,1023.4256201600583,-177.68237849686312,283097
1015.757352914563,1072.4899873691509,1043.298604294004,-215.49854220394565,283131
1014.957330578659,997.6652745284863,1032.4122238718408,-1.8513139277685715,283164
997.5113979944756,1028.7983281479417,958.6021072374085,-113.0326133210746,283197
1119.2394739286137,1029.609759453228,1086.6812009434175,-444.42150967597905,283231
1197.342473981442,1128.8541482232963,1215.6228856022742,-181.93611716829415,283264
1303.1696912654375,1148.191128874167,1074.9925581137759,-2233.7746836219617,283297
1042.1528589667491,1211.318332711967,1156.1755922004236,-652.6307666620655,283331
1052.4514957328522,1009.2071145210977,1069.9808409499676,-24.547389046001747,283364
985.8955319910929,1005.6125055826149,1021.3251196362498,-2.465847566067692,283397
1022.7716952227515,972.985611404403,1035.9908300752472,-3.1783535368012834,283430
1057.681330847639,994.945743570474,1026.3259716094103,-242.33945472849484,283464
993.147576354439,1085.014810233633,948.8656385389872,-1033.5063099546758,283497
947.5184394242016,1081.3570178252878,1016.6233324097967,-1417.4208533765534,283530
