centers 0,score,MILLISEC
1141.3365589432328,-147947.45141582232,68933
1031.750254580295,-47619.533908461715,68966
1028.9225970856062,-48065.18127272284,68999
954.7495478748062,-21387.309161384073,69033
920.2742723087559,-40938.900992487106,69066
943.7158939750665,-55048.42604725284,69099
980.6892363228682,-87308.83936516523,69133
1089.991587011153,-512661.74269399105,69166
1053.3412296120725,-68129.79399259726,69199
1048.382454086895,-130478.52959013206,69233
1067.7893079536025,-609673.9320196351,69266
958.9628498294675,-117717.77911640765,69299
969.9139550332369,-32925.118149625596,69333
1001.6600609145393,-60746.34605549724,69366
1022.5508916759218,-69255.41326054878,69399
1041.3916874879017,-108885.88554210844,69433
1050.775206114515,-81426.12836498531,69466
1034.1959765261697,-45633.5035079029,69499
1079.9255197531043,-51113.589645867425,69533
1096.1475193613683,-60416.773777105904,69566
1111.617935655626,-75338.21641596785,69599
1123.5381589976546,-120658.05803777144,69633
1090.748060894287,-35443.34420888424,69666
1182.3204746667832,-181435.24702083555,69699
1284.0043777605904,-360258.33680802956,69733
1119.225252532853,-206109.17502049095,69766
962.1323341839291,-221949.08669562623,69799
1100.2931316337394,-244124.2692758066,69833
1178.9880971880034,-182391.7335791214,69866
1126.3457908096161,-144009.75478006786,69899
1145.190037943197,-93127.5469522485,69933
1080.9347419456005,-84951.92020497554,69966
1017.2813208659053,-130295.85639050955,69999
968.3157464954472,-121572.76597861158,70033
962.9230060804141,-396935.1279716466,70066
932.7389127218734,-464850.32763859176,70099
958.008783380435,-664512.8806253257,70133
902.7573724085584,-335571.3921819501,70166
931.7723553802598,-518522.0552403515,70199
944.0976185758774,-272788.5525929298,70233
994.3444511451353,-208222.23724567605,70266
1060.0749220369971,-112026.75635079661,70299
1114.0793038190443,-266552.3528228064,70333
1209.1863159128516,-425955.98750015796,70366
1248.5092410349973,-575515.4255523616,70399
1401.0907644351066,-779553.3679611327,70433
1414.4867087771456,-1044715.8576207841,70466
1137.9294018212431,-717530.4411782251,70499
981.6971787503336,-351772.1415699909,70533
1098.8148304007173,-483172.65340587124,70566
1135.22781445403,-350157.90218918904,70599
996.4717433522748,-157084.71170526167,70633
1028.3537963192457,-154278.1655537477,70666
1074.6663680240254,-423595.171818551,70699
994.5793853377797,-175806.30887236606,70733
997.7776094419663,-74130.26305902477,70766
1128.064831544915,-2917878.094146969,70799
932.1199794985736,-231811.78201536756,70833
1006.6524101237126,-879279.1771133298,70866
995.4135624065702,-125069.23754767212,70899
1074.3089978147577,-739697.9493567587,70933
1017.1504584609468,-189677.39337954303,70966
1105.3161470873915,-84694.36486672258,70999
1107.252357089213,-250762.39492419764,71033
905.9256427848944,-332005.02719253453,94532
1207.1663701652997,-3226120.9021612816,95232
1002.7459106525793,-1562531.0253648236,95266
1055.0023781944228,-488662.80204523256,95299
1053.0552369269503,-303057.3477879699,95332
1106.8293462910765,-191448.78007755004,95366
1166.4230762021773,-240518.28033354538,95399
1229.2024629278678,-254047.35645270086,95432
1287.4956307428806,-434784.0089979153,95466
1269.5837536609106,-674888.016842993,95499
1142.7537290837838,-483846.0613161643,95532
1067.0073656625964,-143377.0978394276,95566
958.6141025036388,-204171.02729257342,95599
926.1690762029457,-223762.26513920372,95632
1062.1625144139898,-272133.72271125717,95666
1090.8612524799635,-776932.0062162983,95699
1052.2592793133833,-998497.5000876698,95732
984.671422722602,-910992.0820079172,95766
969.6756696976819,-1586882.0515598736,95799
899.1862456215651,-453998.0525349387,95832
875.0866583545617,-184111.74406831263,95866
932.1154017613593,-169983.6557918565,95899
1075.890864758556,-225069.31841994822,95932
1101.6060430987843,-261873.38389063187,95966
1172.0773973876833,-494782.3198620606,95999
1247.4988068108703,-904279.9970600032,96032
1337.7307378110816,-1748274.2042696136,96066
1362.6829621606341,-1334997.5910083195,96099
1335.3240337683892,-740960.9732456976,96132
1379.1217598608196,-595895.8862623523,96166
1247.1314068702563,-230693.79397597027,96199
1108.1086008170412,-165836.616748293,96232
1131.9997920176909,-194292.1795909485,96266
1082.0610892427608,-117700.79061446761,96299
964.2588459046844,-209375.65904022634,96332
942.2759306040449,-367493.77664709225,96366
1015.4759199650795,-480945.2156818293,96399
1091.1355821900595,-654143.554066357,96432
1059.1578023289276,-315058.2474233187,96466
1099.8350123900366,-564491.4007310887,96499
1130.5467299227648,-459978.00607037323,96532
