centers 0,centers 1,centers 2,centers 3,score,MILLISEC
761.3513185679875,841.8491551341012,789.292087886354,744.0604814126335,-13.339429573572442,38700
763.538361056861,842.3128872337168,788.2087287007167,747.8963831975657,-22.34238920480142,38733
792.2897197364106,843.2846494511803,764.2327033053201,750.5804420580115,-18.75039728504225,38766
756.5614778032302,844.6525913060351,791.2528041024563,768.9226228951779,-15.460608384808234,38800
760.8117393870328,840.7669118132563,794.0913045739766,768.5271628251014,-1.9944217551601844,38833
762.630816040624,842.3609677566975,792.74333803571,768.7841049345388,-4.476850423472069,38866
794.6930224935916,769.2003147022258,841.0695571711058,760.0111841282337,-2.7517239933246875,38900
840.8263792246292,771.1570485478842,798.6501111250158,759.7012570741213,-6.612949832479222,38933
796.0364313271095,840.912004908956,758.7390855887154,773.7974541371423,-5.999941754577856,38966
798.0607746280981,774.9492714490475,840.8793016836602,758.0692580496851,-8.253361181091876,39000
757.6839710591745,842.7111011491423,798.6645102920249,777.7612453634724,-29.890421320974156,39033
847.5989617737861,799.7712172865438,780.3475342282445,758.2842474956209,-75.45164779726366,39066
777.9016647366169,847.8938612821772,796.3355230105747,755.4402689822671,-64.46958294901421,39100
799.1690350217119,849.5946092107694,752.276544895559,777.3654224365785,-38.70692493158926,39133
780.4562768022306,846.1022396850159,750.5071618579,800.2381596585396,-52.775652627046384,39166
783.1921858650021,848.1892477507599,750.1399869357718,800.6074642114286,-49.37649789199003,39200
846.8069437599104,789.0356213220823,749.6772638942707,809.6307800473003,-80.57656975076455,39233
788.9452034333136,845.1869615653095,751.794519799127,809.8178807608535,-61.93195913473227,39266
842.1923770730771,750.1206569612651,788.3575128937725,808.7607804536518,-3.8637278902360004,39300
835.0838281274521,784.2983619564427,748.0454531644451,806.100490013497,-20.15886488133714,39333
833.7733504976037,746.3249962315346,780.9237475891057,811.0992540990283,-64.20090277329078,39366
812.123759041687,783.232916876457,747.6396190679036,834.4441263499912,-134.39584239370282,39400
772.7108126589145,824.9528095995811,746.0911472467691,793.1639174849042,-127.72386751487548,39433
772.0919634344085,825.1691472873517,744.0094085426608,791.8036372737877,-86.75673012987227,39466
826.5640878012955,772.5101941074953,738.6677196141713,796.4452272441589,-90.61751442467511,39500
826.257580707143,772.637689994476,736.6281287053869,797.3543754191106,-33.820647958292696,39533
778.6635987382484,829.5403317666555,738.0745219827061,799.588644241525,-8.675944934305248,39566
739.1975378746874,831.4745170316592,782.7962697918277,799.74370894681,-3.255053938102373,39600
799.9518735524032,739.2773498491619,828.5422775479708,788.7794368516461,-5.388631242741496,39633
742.5725553775874,825.3992973100959,795.7436707320774,829.6324487385965,-0.020979678431223,39666
743.2704756681783,795.9815938982296,822.7034702734637,826.9860941998965,-8.604350468083505,39700
746.8560771661432,821.2070384501097,793.9782713759282,822.4147372220417,-0.009165785681036343,39733
818.7926887909684,747.3004750433389,792.567978157079,788.5613482792572,-0.06556491274425907,39766
791.0752176626443,753.6265653491788,816.4486106939877,782.9086792212742,-6.332191714604554,39800
813.8797208147162,755.6910744477534,787.3817371516817,772.5988609880292,-51.600093119540475,39833
801.2409125849728,761.773014745849,785.3572435522576,816.789446552782,-50.748010041401606,39866
759.8610859711445,817.5408246687134,784.7260668539054,800.5067145252436,-0.2600535060659884,39900
786.4705970346254,760.3017250150731,816.5053582187933,794.4312430915592,-25.573878208186326,39933
786.0385203921683,815.7187015141923,750.8934678101814,764.5567343238826,-42.88891938166272,39966
813.3031415161262,769.1885334558751,743.340433448901,783.0833471057167,-18.942971415382228,40000
777.5793734686237,738.2723074855239,812.7441171734189,774.4010588835736,-1.6359122854445172,40033
774.7709338894948,814.3156636096348,735.9442913699379,776.519688725591,-0.34604302256099007,40066
775.873340503254,730.8495057123594,814.3592573305715,773.1681576474809,-0.11899264356942799,40100
727.6427694961312,776.0419875020364,814.404076610622,771.8413049325619,-0.6672677781640137,40133
817.2423141272116,726.4254951473,772.5509271079293,777.1138912669107,-0.13004935778967405,40166
773.364772594191,723.8245643800714,818.1155175157112,776.9916344466008,-0.8570206702500449,40200
773.58516014722,723.5675504056273,817.1676694534605,776.2209371028372,-0.11360638660893488,40233
726.8796324014039,777.656093655801,815.2459751510584,774.0332626219927,-0.016709506974064897,40266
771.1608133197641,813.7942000284838,732.2800010924783,775.3998850079963,-1.0366591722202898,40300
775.6274716975776,736.6159107703281,812.7619577711546,768.9642384402541,-0.05029604696966318,40333
806.626307530321,767.4594451826102,746.1460982944292,775.5232750270768,-0.2997825538270234,40366
774.8994976798126,808.220267006464,758.696909180471,767.7271650788449,-2.536991148044786,40400
763.5666310152637,805.9410648428333,772.471403984327,766.0202347196841,-2.860052965035035,40433
765.5699715308324,806.7843578057274,773.4707492853237,769.3224291543826,-0.2373805606998372,40466
760.9060388773373,802.1309120087568,774.1996675542136,767.3767001935881,-2.7495178902499857,40500
770.2625896319809,804.478713205017,759.7591723697714,780.6900793528761,-0.08602686933998109,40533
782.5158145366776,761.8877870132845,802.4830216272492,770.2308092559527,-0.0009458403680166707,40566
