centers 0,centers 1,score,MILLISEC
764.0138016087407,841.8491551341012,-1064.6438054395214,38700
765.7954585030011,842.3128872337168,-855.2629447130006,38733
767.8338921012655,843.2846494511803,-940.4565624881145,38766
768.3245956510236,844.6525913060351,-818.2628707640572,38800
771.060486543286,840.7669118132563,-748.904366524673,38833
771.6972687628743,842.3609677566975,-620.3015356807915,38866
773.2762090065693,841.0695571711058,-670.6183377144446,38900
840.8263792246292,775.1663663237264,-829.4180818821569,38933
775.5926062975274,840.912004908956,-714.4362264349734,38966
776.5071438939696,840.8793016836602,-817.6219265204221,39000
777.9677430195361,842.7111011491423,-869.7632843564107,39033
779.6876333096634,847.5989617737861,-937.7778559031151,39066
781.5032449350083,847.8938612821772,-1196.71262420948,39100
781.9950093438904,849.5946092107694,-1533.221444995625,39133
782.8599394943025,846.1022396850159,-1709.2605399082129,39166
783.6367753059078,848.1892477507599,-1747.6175526325665,39200
775.9161688461452,828.2188619036053,-1804.3303435544099,39233
827.5024211630815,776.5616422219181,-1607.5334272690816,39266
775.6118942496034,825.4765787633644,-1537.4043218877732,39300
802.4452605134586,748.0454531644451,-1757.4155179497598,39333
769.3908304699154,822.4363022983159,-1119.3072901879261,39366
823.2839426958391,771.3684842736059,-1228.083806708095,39400
759.4009799528418,814.3565122280221,-1155.7162687612017,39433
814.0473106161637,758.0506859885347,-1223.2431803973766,39466
816.5244676155833,755.5889568608334,-1268.037895180473,39500
754.6329093499314,816.6231789444655,-1239.095084022718,39533
819.5564359249454,758.3690603604773,-1430.4815779366656,39566
760.9969038332576,820.8975810033761,-1624.9092208077918,39600
811.4539663749977,739.2773498491619,-1235.8418171363758,39633
811.6297718782118,742.5725553775874,-1018.4536036875895,39666
810.4131880674548,743.2704756681783,-850.8584253765771,39700
807.894579606002,746.8560771661432,-775.3929729652147,39733
804.6786760045683,747.3004750433389,-804.9135341403377,39766
816.4486106939877,775.8701540776991,-781.8442260571234,39800
771.8905575291548,813.8797208147162,-554.5016851113967,39833
769.6344243479851,809.0151795688773,-542.4370299108193,39866
759.8610859711445,800.9245353492875,-538.926080089824,39900
799.1357327816593,760.3017250150731,-509.81565276957315,39933
757.725101067032,795.9319140995096,-723.5067795846411,39966
756.264483452388,793.1566119091865,-961.8290912055967,40000
785.5759807485599,738.2723074855239,-992.5138837528023,40033
785.5314937375779,735.9442913699379,-1107.0893856383143,40066
784.8185239961401,730.8495057123594,-1168.537570080332,40100
784.5823391368142,727.6427694961312,-1198.2124584201088,40133
