center 0,center 1,center 2,center 3,score,MILLISEC
958.8405170457186,1260.5117355226516,1092.4090275055014,781.300198387278,-10834.495188468407,258631
955.4640824759701,1147.0243851864418,1048.6296101243083,877.1054668624521,-3900.657412406152,258664
1053.702494195295,938.3539203779704,1149.0761506532106,1005.494235834123,-2420.576308875407,258697
913.325374870343,1300.3960935038217,1019.4926314195574,830.0085525338231,-4457.741838111775,258731
1006.0456766921027,932.7989403862607,1366.3242660510718,891.1492579809512,-1702.0293027232783,258764
1003.4252319913767,1205.497407711854,1124.25326302429,937.7905980015562,-3637.603073384026,258797
1045.5716615791591,1299.7438209124134,958.1021389700891,1195.4405045839796,-3995.2769183974515,258831
1100.092448886098,946.1392365106244,1217.9804039523424,1062.6427891597514,-3313.8262331722253,258864
1059.5839474859406,903.9441354420084,1126.6713384617356,959.1686078134094,-2375.703128924025,258897
966.4138688313105,1042.3157083515487,1115.6967257538804,1008.4304607399507,-1594.826613468331,258931
917.0232620966731,1036.070922800713,1081.8251946479586,1004.918442295561,-602.9961146548933,258964
953.2640091408432,1045.258659893469,1016.9720559032319,1092.960658029373,-1316.5384311232422,258997
1080.9558511975526,1001.1164589744374,1113.4167404396026,1022.1321515373461,-508.51216561162335,259031
1005.956177559394,1197.5399784558342,1046.8488469740887,990.3564759860596,-391.3015048550022,259064
1062.1472097029935,943.5728963948752,1018.7281762787921,984.1900223026039,-934.4958145983891,259097
1016.3014491398648,842.9430585751329,1090.8533130157155,969.857240400748,-1784.8373134584501,259131
1090.0984042974098,1009.989130320439,950.1181316401702,1036.6532633895981,-1373.5049661693497,259164
997.1992567419882,1084.434264176597,897.8731033263375,1027.6204808636498,-1580.9503037139575,259197
968.810600148352,1021.0119795121095,871.4849396289072,1077.7635779291677,-1700.6084156004724,259231
966.9968600264799,1111.7168806155942,1041.947067197424,998.7196837393983,-1188.516675698098,259264
1025.610241927373,1163.4470336031632,980.4608498187774,1063.9406686635189,-1006.121632914317,259297
1033.7134158652402,970.647292405894,1001.7239620173159,1062.1139298587511,-530.4387326347991,259331
1120.0901749412858,1018.8814720968667,961.0186728830188,1074.3632717128758,-1224.6164354644243,259364
1038.2116852416266,993.7406766237311,1085.7718362459996,1113.479681000062,-681.9252389156147,259397
1067.507845404426,888.7890638391091,1022.852206506192,1118.5520915950683,-738.9822944965578,259431
1003.2081573258401,1073.5879302575347,973.5992010965854,1037.9349690611643,-226.46170822128994,259464
917.3291207167666,1096.7017496736394,980.7553483184549,1013.982761772504,-1051.7644757052017,259497
1001.421651352435,1123.4611697784665,929.9174572565003,1021.8620339792658,-399.37692729439857,259531
1024.2817889079654,991.0634425242022,938.9659205743305,1070.836121915954,-719.224164642701,259564
1015.3486250665861,832.951979408177,901.897998667255,1060.0148997785607,-1708.0115226466678,259597
1091.718787807598,953.1957689624448,875.2696727294965,1019.8370820396736,-2567.785340829741,259631
999.785944126338,952.8586287358838,1026.7948938503982,1069.7625904844494,-618.1148477677539,259664
987.868059945432,1058.839459030499,1023.8104219555478,974.5960044194777,-133.3287529704165,259697
1029.1735788430176,1117.2409261979114,984.4298230859321,1081.6669600016176,-799.5284489513574,259731
1038.2344598811778,1226.737135657024,982.3626470099243,1152.1952959459607,-2672.127170396611,259764
1023.478668520203,1144.244814691085,1068.6699777097347,987.8797242164113,-1957.5663401043234,259797
997.63314908227,1095.2355910944457,1047.3394879054304,1144.9751088997525,-1257.5903351320742,259831
1041.985351838045,890.8989841727288,991.2764498362704,1016.4670850053669,-370.57026898929723,259864
994.7148873323262,1036.606234698762,964.6227241776963,1058.0699409774384,-106.30006759186327,259897
982.1688023255409,1025.7720106247243,936.6690984547317,1057.287567315534,-617.3475677040476,259931
972.5039105550075,1031.2561719421205,997.3353746338023,921.6664255575332,-550.1639245533752,259964
999.940495990078,1032.3389252314018,1059.8259129827084,977.7235651413466,-147.0379750591195,259997
1043.7564041678133,979.7235578655243,1017.4937544564938,949.1648961060454,-416.61392945687,260031
1024.3517304029315,956.6326224158305,1076.5096376716745,997.194664747549,-655.1153592919568,260064
1070.8210949949469,1006.7047146744073,902.0787105347293,953.4610637042291,-927.2522553903129,260097
1009.8461406555898,905.3938369571554,1061.7804875698332,951.1682290741212,-1675.6458789234034,260131
1014.0025886567125,942.9511381430452,987.6429907855918,1033.6602437175427,-650.4501169677544,260164
1207.7127141833028,1021.0239843799586,1047.9924955547697,1004.4307875109629,-157.59652725439054,260197
985.5294856289439,1202.7064195294577,1052.3630913056395,1016.3111077391953,-760.1136421277091,260231
998.3931344814388,1094.029707092088,1209.283258794233,1050.889673837825,-1833.0631864588695,260264
1024.161829241942,1140.0799839528777,995.9258952180819,1072.7282973800961,-1348.022831983635,260297
996.2410850160436,1013.392120151916,1104.5619041049713,1047.1890946720177,-248.85617424764712,260331
1012.5965768230604,966.1733798858256,996.5533438105628,1030.8255409959897,-253.09057924018512,260364
1039.7981591502376,1007.7634548726933,957.6836638473061,985.8482542379866,-279.8682351501758,260397
1044.7010723404696,1001.5847050324461,954.9251279550664,1062.6004669479444,-211.89686138010586,260431
1162.1406971619228,1031.839051615221,892.7743275878848,984.9983337473027,-2655.765962684511,260464
1004.6860166721875,728.2012084582118,1060.2407543430058,1026.9808389776395,-294.54276497507306,260497
586.3352283463787,1032.6224721154613,1063.2295142630305,1014.0085788322942,-214.33060116869243,260531
1028.143914044247,502.0418309264677,1008.6428559000362,1062.80101618318,-337.81149224191273,260564
1059.0501862703672,999.0229308888271,770.6886530889111,917.852929395554,-1481.6908294856717,260597
1009.5301326474811,964.1135809208937,1051.3783012941126,998.2239447067911,-417.9468598042638,260631
1011.9528085950883,1946.8099547721652,978.3608082172838,1036.062391198614,-591.8125380477627,260664
