center 0,score,MILLISEC
897.4090148755063,-64531.30010086675,37233
900.5648357102232,-65231.88341109391,37266
902.5186168191782,-64871.731473987275,37300
905.0345756001071,-65301.08484166948,37333
908.967941828641,-64182.403639021584,37366
911.5389658693364,-65739.56850930411,37400
914.1248452465064,-66252.8365152532,37433
917.1528876910936,-65842.90299944105,37466
918.5717180377941,-64718.99410547641,37500
919.3504935292979,-66105.35023718291,37533
920.1342475939047,-69328.83202399481,37566
920.9529334785844,-71650.47158595048,37600
918.8402647108657,-73968.8397303312,37633
915.4003631980809,-77258.8752841086,37666
911.8747074515285,-78463.58955094691,37700
909.0895382462932,-78200.0572557074,37733
906.3641910644484,-76908.76578043995,37766
903.3246093985682,-78704.25027462062,37800
900.4797700240993,-81290.91888672703,37833
895.876458790527,-83753.85292472685,37866
893.065654244095,-85688.68604783292,37900
893.0167245667986,-87427.64821993222,37933
890.2895601248983,-88628.49566307501,37966
890.3719428010019,-86366.01736384784,38000
889.0395759620606,-87297.16186599799,38033
889.2112386118949,-84105.86563149808,38066
890.3857487964294,-82109.09170110898,38100
891.4638673877851,-80829.86571006782,38133
892.601506834318,-79401.74998552451,38166
894.2454400423873,-77581.46481698586,38200
895.9438252841543,-75420.3096759838,38233
896.0369469043873,-74655.9489113207,38266
895.4749722596302,-71401.87028307197,38300
892.131112140077,-69971.39375854684,38333
890.3076380542781,-66635.54811106331,38366
887.308233281416,-64355.49575506085,38400
884.0737581035656,-61932.95116319057,38433
881.2189538950819,-61589.77648028796,38466
880.6873703358208,-60114.778654884474,38500
877.6116433144064,-60629.0175949362,38533
877.5616427338412,-59974.81601141056,38566
875.3717004668964,-60570.93010847097,38600
872.8293490237462,-61771.6374139165,38633
870.955116683156,-64054.92361715053,38666
867.8240840191924,-66940.79598124888,38700
866.1228722128086,-69541.8511491742,38733
865.9663566096573,-72274.34610097947,38766
866.1262555818905,-72902.54695846865,38800
867.7289874263156,-74616.02190050532,38833
869.9941120563035,-74884.22493682045,38866
872.4754214600259,-72843.19474075073,38900
871.5150108033522,-73633.92972216463,38933
872.1726325740951,-72846.49494386176,38966
872.2621912117903,-72459.34891203049,39000
872.5214221543858,-69665.83940843969,39033
872.3026150271229,-68191.73908421534,39066
873.61155865918,-64545.222885390416,39100
876.3721953579092,-61529.876017793715,39133
882.619165329346,-59468.04496664378,39166
890.5828910149647,-60503.571157137696,39200
901.7192828794024,-66725.67441728094,39233
910.3372725333068,-73624.25118309948,39266
909.2905822994362,-74335.18470776126,39300
907.2904219501261,-72504.45118781122,39333
902.9278659670673,-67104.3443007893,39366
898.7199868800342,-64821.92591175576,39400
894.1618971035441,-63994.508840954775,39433
892.4939677616873,-62870.58754500139,39466
889.3354650241968,-64464.1532509789,39500
887.8647010312716,-65790.36331325333,39533
887.0438975541441,-64363.619059765784,39566
885.4408733239884,-65062.29923626405,39600
884.3210618147368,-65792.29815428196,39633
882.8286004546103,-65991.31109677005,39666
882.5435583830487,-67760.33778293156,39700
882.0767107711282,-67361.38157593712,39733
881.8843989536383,-67276.53441090016,39766
882.0318852542341,-67922.76697430809,39800
881.6381444354334,-68270.91138222875,39833
881.373388009292,-68602.75454511074,39866
881.6514776475773,-69104.35980921767,39900
882.1799372053833,-68590.79196152966,39933
882.2448687840402,-68773.9575211585,39966
880.9301566008235,-69213.2959562434,40000
880.9007010808436,-67724.77417639125,40033
881.0654078779835,-70143.73520401292,40066
881.193862346122,-68383.88481761818,40100
880.8712702376304,-69463.02634971793,40133
881.5171298206901,-70454.74916346237,40166
880.3265628667739,-70628.71355585982,40200
880.3836953763198,-69804.74457767705,40233
880.4314634135046,-71415.19115777298,40266
881.0614552128012,-69315.56069150567,40300
881.4901894610379,-70844.22941971834,40333
880.3682580003886,-69971.65152680634,40366
881.5509808130494,-69331.34113775319,40400
881.0514628809977,-70308.59877626941,40433
881.6094143479776,-69599.2026650795,40466
881.5139578629411,-69688.71046406425,40500
881.0677164781091,-69813.39490025169,40533
881.3263348187111,-68821.45777508635,40566
881.3188035749333,-70321.83232624011,40600
881.180932582437,-70173.82026573313,40633
881.7980011619256,-69439.42573416344,40666
880.8744918176537,-69468.64832495165,40700
881.858018239943,-69641.178329602,40733
881.0700401582084,-70024.92167806586,40766
880.9676233041225,-70062.23344942878,40800
881.5856882536807,-68566.37133142073,40833
881.4864438286568,-70253.2467315412,40866
880.913389245948,-69982.00323608497,40900
882.5129506719123,-69041.45948177388,40933
881.4006005944992,-70531.9063582799,40966
881.3988857980369,-68927.02056989567,41000
881.5340074856339,-69800.9682315919,41033
882.0251952473027,-69212.77474478816,41066
881.7565055667573,-69557.32445350545,41100
881.8226206717025,-69465.32835845363,41133
881.1832026537435,-70693.81680445813,41166
880.9962075153854,-67962.41171753994,41200
880.9986234992685,-69386.12696197047,41233
881.2918762901173,-69412.14392522309,41266
881.4580889859391,-68813.18680628148,41300
881.4387881885152,-69512.31338380874,41333
882.610545291081,-68155.12670490256,41366
881.4046338456453,-69108.35717711986,41400
881.6165115514046,-70052.63279965977,41433
881.7669049006561,-68996.62710958668,41466
881.7246692713168,-69148.0379919358,41500
881.2008281675472,-68895.50218414453,41533
882.0158834537807,-69703.90667623302,41566
881.1255049805286,-69095.22236404197,41600
881.2731830580813,-69339.88411338824,41633
881.608897651858,-70090.7579053785,41666
881.3287992625627,-70006.73795204701,41700
881.3204253127988,-70028.53963233737,41733
881.4016718079178,-70220.46467103797,41766
881.3559844950282,-68920.1429739978,41800
881.533163169692,-67884.41116018634,41833
880.7017068018909,-68596.51818118173,41866
881.3699672820565,-68370.90386613406,41900
880.8082447392568,-69351.17999674792,41933
881.0523747839175,-68926.56443809764,41966
880.3224073139438,-70024.29590491383,42000
879.8872679763086,-69787.97826593838,42033
880.6497102729542,-68689.43898080935,42066
880.6996726154041,-69066.43327559988,42100
881.3651557635053,-69085.31102985995,42133
879.8731303554266,-70358.37239271236,42166
881.022308188814,-70201.4623682723,42200
881.4381735790149,-69722.73078845209,42233
880.2520080898988,-71417.01126850385,42266
879.960081848623,-69118.27176482424,42300
880.2980721770468,-70807.5206068746,42333
879.86345419782,-69970.50983540279,42366
878.9677623153436,-70517.36405178792,42400
880.5997551044001,-68791.35655035308,42433
880.1715560601483,-70746.15951328668,42466
879.502675329066,-70821.22044507749,42500
879.5116382067932,-70414.39129401407,42533
879.8267182420569,-70534.72933706125,42566
879.8877790033852,-70425.48180244963,42600
879.0132921770872,-71010.16087999319,42633
879.0656110188968,-70670.25761986841,42666
879.8777952327697,-70968.3272816013,42700
879.6202170690408,-71035.36861706791,42733
879.1619573200627,-71566.26400578141,42766
880.2215718335849,-70162.92239406583,42800
879.7101731765794,-71052.05604816381,42833
879.1293040088041,-71927.33416497929,42866
879.1614561506548,-70593.67009530206,42900
878.5950738107726,-70864.48137721472,42933
880.0845419285968,-70383.99529165978,42966
879.0990393796607,-69952.39480878881,43000
879.3877658579786,-70460.78629656554,43033
879.6345626058896,-70811.1813457261,43066
879.5473939380048,-70332.90908432048,43100
879.7914956966343,-71344.62049939543,43133
879.373857496402,-71130.09375948782,43166
879.2480633594781,-69776.21539303633,43200
878.9117806492983,-70396.40917939905,43233
