centers 0,centers 1,centers 2,centers 3,score,MILLISEC
790.2550144017954,1098.1358808859143,1233.1318061130164,1028.4968719518288,-7453.248632016682,79933
1295.6927439887543,749.5899313976989,1101.7350058021323,1510.820696742704,-28215.983139845623,79966
1368.8014051421655,787.7723146012406,1507.215076066881,1161.7072225241368,-41389.83137399161,79999
939.3700597958953,1363.8667017974244,1727.3019423366604,1166.197499797854,-11717.325585731925,80033
1347.5371760601788,1044.9997232887372,808.4856842555746,1225.4418081725378,-16603.35263342245,80066
1122.8141851848768,1859.8206902817271,968.0674293691336,1208.6634061662414,-8039.71880528953,80099
1182.0946969221359,1775.579060475765,1009.9289041011665,1966.7196038073146,-20785.034491793747,80133
1029.9516359294394,1668.6842059933829,1186.0595598504322,1335.8734970048624,-23496.34103002109,80166
1304.9690784680051,1099.3053473562666,1786.660292277186,944.5081348735188,-15883.324327561479,80199
1515.7891454253527,963.328874918316,1176.7540194932017,795.8229693908313,-30473.272819588663,80233
1457.338613637292,907.1553532622551,1925.7398578208845,1221.122333987304,-42996.972343603025,80266
1262.822245770208,1860.3822187926867,1035.5239391156597,1401.8660837956709,-12295.75056238271,80299
891.0370362672924,1173.9816863988979,1034.5405575103537,1242.3204596412422,-4674.635867317966,80333
985.6688216629698,1500.5628943833044,1242.1972468171068,834.2044194294579,-11674.791219451436,80366
1168.1746886590254,864.3052988292932,1370.4849506652745,1023.7902389542588,-6508.185496754276,80399
964.6790046109838,730.2917524558836,1096.8341818400872,610.4301761872524,-11075.412009500917,80433
1062.281636976993,633.8878587615944,856.6776594909154,1259.5205436990695,-9888.605697343854,80466
1152.4339571582439,907.4902489384854,699.9749995535554,1338.9290496512501,-20593.190576244466,80499
1326.3956343595503,873.9226742694741,1157.2419566932526,1594.279774694517,-34531.123807092525,80533
1294.8341598195555,1011.4948676299882,1664.9990990988554,1480.3921777691207,-20096.38966089418,80566
1198.5683577955697,1487.7691834097482,2166.4593234122813,1804.020232702505,-26438.8860413208,80599
1278.631064903937,1958.427317742733,931.0415045911607,1556.804721153401,-108552.01259520902,80633
1699.2549944764573,845.3383419730221,1366.1349013543618,1103.5968646404676,-28703.492470821548,80666
986.3981749320826,3443.866576974201,2338.448417220273,1531.549371302229,-115573.41273517975,80699
1015.9308624987572,1645.8341350209018,1306.2932289497637,557.1986772450592,-12519.646510431843,80733
715.6773015822145,1111.1730915215612,1545.477596084783,892.3843475009372,-18886.508733386614,80766
