center 0,score,MILLISEC
836.7317363055672,-360198.00729535316,66466
951.8282649521944,-441254.7701904754,66499
1045.6685402408377,-528890.5197529783,66533
1098.6648183014813,-620945.0851328657,66566
1047.5742144699973,-779696.32588784,66599
1065.8702510569224,-609668.0395592669,66633
1036.9974713035845,-471954.22254985827,66666
1022.9343999418445,-543415.0670780917,66699
984.4391432173957,-406833.8665070001,66733
933.0780685550886,-325991.58990752685,66766
875.2066303705147,-305031.7707774461,66799
848.6090830973819,-246128.12042310345,66833
828.5418530903868,-190499.9883877391,66866
837.7725792765725,-134934.52706139497,66899
793.5444326823725,-138232.1667940574,66933
759.4234961479026,-125818.76749248283,66966
725.9499795990527,-150319.13560067496,66999
695.4737624013156,-117493.2290567921,67033
725.1488437189591,-93201.77226528325,67066
775.8487399101776,-27404.663898947612,67099
767.0127683931414,-20376.065609445723,67133
796.3847991233075,-29598.258626645096,67166
847.3563014690365,-98414.49180357711,67199
822.0321178564028,-172918.98606258552,67233
841.2118060551971,-180117.48676676684,67266
1014.2942113213419,-497747.26440008567,67299
1192.2388958949348,-1403231.075576136,67333
1304.018730718318,-2304193.749678936,67366
1407.584659863097,-2104553.126590449,67399
1363.6867615053477,-1257074.0824752846,67433
1313.8915636556887,-1325259.794772047,67466
1263.7187721053679,-958441.3251425055,67499
1051.2153844433674,-747418.077547916,67533
893.3884597345262,-364366.3000658537,67566
725.356519776782,-626009.5960865748,67599
685.6718727949022,-396197.414289657,67633
712.7205106201059,-232797.36870707778,67666
583.583125784427,-442503.67649838835,67699
554.3403119235956,-647351.0928822542,67733
517.6938241338964,-746243.5222681116,67766
471.5185924935687,-495258.0846644195,67799
482.59912259321675,-287894.4343612867,67833
448.2735029742655,-224734.33265590586,67866
458.7128196975003,-228869.7452258427,67899
462.7428400554757,-547264.319886962,67933
458.041121597407,-767061.6546289469,67966
501.8813013904079,-889664.7965733529,67999
607.856664825652,-900937.375135175,68033
680.2466876984895,-942503.219376168,68066
679.3483857621818,-924850.8538115893,68099
651.1509646753299,-916597.1060119367,68133
625.5168692422099,-1070174.2314671208,68166
694.2996895289278,-866589.705600172,68199
716.554837036701,-971592.8275965349,68233
694.264854989062,-871974.5556350834,68266
619.3689717237083,-879322.3843295807,68299
542.82055028022,-1134289.2509673955,68333
671.999446817089,-857189.7173876311,68366
859.5753814356042,-514478.81814917806,68399
916.3717625173671,-714198.9643040719,68433
1012.1623100578591,-539082.2904916907,68466
1140.7480502794251,-337824.428918452,68499
1181.3576882438351,-321266.06213590724,68533
1249.745007613365,-329195.07972734945,68566
1458.700161740583,-1461128.1906899826,68599
1825.5856318536398,-6844487.503847734,68633
2138.315059019343,-15758150.541855514,68666
2125.614581278367,-16553384.259283967,68699
1662.484333855491,-10189087.198425323,68733
1067.3907935201546,-3524797.4695420736,68766
719.1284470418166,-1236318.383276126,68799
564.3745149369665,-849169.0344483185,68833
510.3773210248927,-276346.95091726823,68866
549.0400885109402,-356354.9060394948,68899
668.448154723822,-425272.32223158714,68933
759.9177244307617,-140442.26047986432,68966
788.7136167470327,-149096.15378907384,68999
